AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
70912,44165,Srinivas Nair,33,M,A1
70913,44165,Asha Kumar,28,F,A2
70914,44166,Praveen Reddy,26,M,A1
70915,44167,Ravi Murthy,33,M,A1
70916,44167,Girish Bhat,28,M,A2
70917,44167,Dinesh Naik,30,M,A3
70918,44167,Kumar Swamy,37,M,A4
70919,44168,Rajesh Sharma,26,M,A1
70920,44169,Santosh Murthy,31,M,A1
70921,44169,Rajesh Kumar,38,M,A2
70922,44170,Basavaraj Hegde,27,M,A1
70923,44170,Naresh Pillai,24,M,A2
70924,44171,Girish Rao,22,M,A1
70925,44172,Mahesh Swamy,25,M,A1
70926,44172,Naveen Patil,24,M,A2
70927,44173,Kavitha Murthy,47,F,A1
70928,44174,Prakash Raju,46,M,A1
70929,44175,Santosh Shetty,41,M,A1
70930,44176,Praveen Hegde,34,M,A1
70931,44176,Pushpa Patil,34,F,A2
70932,44176,Manjunath Murthy,21,M,A3
70933,44177,Shivaraj Hegde,29,M,A1
70934,44178,Shivaraj Patil,32,M,A1
70935,44179,Pushpa Kumar,33,F,A1
70936,44179,Ramesh Nair,25,M,A2
70937,44180,Meena Nair,24,F,A1
70938,44180,Naveen Sharma,26,M,A2
70939,44181,Ravi Gowda,40,M,A1
70940,44182,Harish Rao,28,M,A1
70941,44183,Anitha Patil,27,T,A1
70942,44184,Manjunath Pillai,26,M,A1
70943,44184,Santosh Swamy,31,M,A2
70944,44185,Basavaraj Bhat,31,M,A1
70945,44186,Venkatesh Hegde,43,M,A1
70946,44186,Harish Murthy,24,M,A2
70947,44186,Mahesh Raju,21,M,A3
70948,44187,Santosh Pillai,19,M,A1
70949,44188,Geetha Kumar,27,F,A1
70950,44188,Savitha Murthy,39,F,A2
70951,44188,Harish Hegde,21,M,A3
70952,44188,Shivaraj Naik,27,M,A4
70953,44189,Ramesh Reddy,25,M,A1
70954,44190,Venkatesh Rao,39,M,A1
70955,44190,Girish Nair,36,M,A2
70956,44191,Suresh Hegde,24,M,A1
70957,44191,Praveen Reddy,27,M,A2
70958,44192,Ganesh Kumar,21,M,A1
70959,44193,Geetha Bhat,25,F,A1
70960,44193,Prakash Murthy,39,M,A2
70961,44193,Mahesh Hegde,22,M,A3
70962,44194,Praveen Murthy,20,M,A1
70963,44195,Girish Swamy,23,M,A1
70964,44196,Basavaraj Sharma,42,M,A1
70965,44196,Harish Patil,40,M,A2
70966,44197,Praveen Shetty,29,M,A1
70967,44198,Prakash Patil,34,M,A1
70968,44198,Basavaraj Reddy,22,M,A2
70969,44199,Ravi Gowda,32,M,A1
70970,44199,Kavitha Rao,26,F,A2
70971,44200,Suma Hegde,45,F,A1
70972,44200,Shobha Pillai,29,F,A2
70973,44201,Girish Kumar,40,M,A1
70974,44202,Harish Shetty,18,M,A1
70975,44202,Rekha Shetty,32,F,A2
70976,44203,Girish Kumar,33,M,A1
70977,44203,Prakash Bhat,31,M,A2
70978,44203,Santosh Raju,24,M,A3
70979,44204,Ganesh Swamy,26,M,A1
70980,44204,Kavitha Gowda,29,F,A2
70981,44205,Mamatha Rao,32,F,A1
70982,44206,Rajesh Nair,27,M,A1
70983,44206,Srinivas Nair,26,M,A2
70984,44206,Ravi Bhat,28,M,A3
70985,44206,Suresh Hegde,26,M,A4
70986,44207,Kumar Rao,33,M,A1
70987,44208,Prakash Naik,27,M,A1
70988,44208,Harish Murthy,18,M,A2
70989,44208,Rajesh Gowda,18,M,A3
70990,44209,Girish Kumar,29,M,A1
70991,44209,Kumar Naik,19,M,A2
70992,44210,Meena Swamy,26,F,A1
70993,44210,Geetha Rao,18,F,A2
70994,44211,Praveen Gowda,40,M,A1
70995,44212,Naveen Gowda,41,M,A1
70996,44212,Shivaraj Sharma,26,M,A2
70997,44213,Naresh Bhat,19,M,A1
70998,44213,Basavaraj Hegde,32,M,A2
70999,44213,Manjunath Murthy,18,M,A3
71000,44213,Ramesh Murthy,23,M,A4
71001,44214,Asha Reddy,23,F,A1
71002,44214,Shivaraj Kumar,28,M,A2
71003,44215,Ganesh Shetty,41,M,A1
71004,44216,Asha Reddy,20,F,A1
71005,44217,Kumar Nair,28,M,A1
71006,44218,Naveen Pillai,25,M,A1
71007,44219,Ramesh Shetty,38,M,A1
71008,44220,Ramesh Hegde,41,M,A1
71009,44221,Ganesh Naik,29,M,A1
71010,44221,Santosh Naik,37,M,A2
71011,44221,Usha Nair,19,F,A3
71012,44221,Meena Bhat,43,F,A4
71013,44222,Kumar Sharma,22,M,A1
71014,44223,Manjunath Sharma,42,M,A1
71015,44224,Suma Raju,35,F,A1
71016,44225,Srinivas Patil,18,M,A1
71017,44226,Naveen Sharma,27,M,A1
71018,44226,Ramesh Gowda,21,M,A2
71019,44227,Venkatesh Hegde,35,M,A1
71020,44228,Suma Swamy,36,F,A1
71021,44228,Praveen Gowda,32,M,A2
71022,44228,Naveen Kumar,33,M,A3
71023,44228,Naveen Bhat,27,M,A4
71024,44229,Geetha Pillai,18,F,A1
71025,44230,Praveen Rao,32,M,A1
71026,44231,Ramesh Nair,19,M,A1
71027,44231,Venkatesh Naik,23,M,A2
71028,44232,Naveen Hegde,30,M,A1
71029,44233,Santosh Swamy,29,M,A1
71030,44233,Savitha Sharma,31,F,A2
71031,44234,Shivaraj Rao,18,M,A1
71032,44234,Kavitha Patil,18,F,A2
71033,44234,Manjunath Pillai,28,M,A3
71034,44235,Meena Nair,29,F,A1
71035,44235,Shivaraj Naik,31,M,A2
71036,44236,Lakshmi Sharma,19,F,A1
71037,44236,Srinivas Naik,39,M,A2
71038,44237,Anitha Patil,31,T,A1
71039,44238,Girish Sharma,27,M,A1
71040,44239,Meena Naik,27,F,A1
71041,44239,Naveen Reddy,33,M,A2
71042,44239,Meena Swamy,19,F,A3
71043,44240,Mahesh Nair,30,M,A1
71044,44241,Naresh Pillai,44,M,A1
71045,44242,Praveen Sharma,31,M,A1
71046,44243,Praveen Patil,28,M,A1
71047,44244,Santosh Bhat,18,M,A1
71048,44244,Prakash Pillai,23,M,A2
71049,44244,Harish Shetty,34,M,A3
71050,44245,Mamatha Swamy,29,F,A1
71051,44246,Ganesh Gowda,32,M,A1
71052,44246,Venkatesh Kumar,31,M,A2
71053,44247,Mahesh Patil,30,M,A1
71054,44247,Venkatesh Shetty,26,M,A2
71055,44247,Srinivas Hegde,32,M,A3
71056,44247,Suma Patil,19,F,A4
71057,44248,Naresh Pillai,18,M,A1
71058,44248,Asha Pillai,26,F,A2
71059,44249,Girish Gowda,38,M,A1
71060,44250,Kavitha Naik,28,T,A1
71061,44251,Asha Nair,21,F,A1
71062,44251,Lakshmi Nair,27,F,A2
71063,44252,Lakshmi Naik,18,F,A1
71064,44252,Venkatesh Bhat,26,M,A2
71065,44253,Prakash Murthy,21,M,A1
71066,44254,Prakash Patil,26,M,A1
71067,44254,Prakash Rao,18,M,A2
71068,44255,Harish Murthy,18,M,A1
71069,44255,Naresh Nair,30,M,A2
71070,44256,Shivaraj Patil,25,M,A1
71071,44257,Manjunath Nair,44,M,A1
71072,44258,Ravi Swamy,33,M,A1
71073,44259,Suresh Kumar,26,M,A1
71074,44259,Suresh Kumar,28,M,A2
71075,44260,Prakash Pillai,40,M,A1
71076,44261,Prakash Reddy,20,M,A1
71077,44262,Harish Sharma,18,M,A1
71078,44262,Suresh Gowda,33,M,A2
71079,44263,Geetha Pillai,25,F,A1
71080,44264,Prakash Kumar,42,M,A1
71081,44265,Harish Patil,28,M,A1
71082,44266,Savitha Sharma,23,F,A1
71083,44266,Manjunath Naik,27,M,A2
71084,44267,Naveen Hegde,21,M,A1
71085,44268,Venkatesh Patil,35,M,A1
71086,44269,Harish Pillai,32,M,A1
71087,44269,Venkatesh Kumar,25,M,A2
71088,44270,Asha Naik,39,F,A1
71089,44271,Santosh Naik,27,M,A1
71090,44271,Shivaraj Pillai,24,M,A2
71091,44272,Pushpa Patil,20,F,A1
71092,44273,Ganesh Shetty,18,M,A1
71093,44273,Ramesh Gowda,47,M,A2
71094,44273,Suma Naik,20,F,A3
71095,44274,Suresh Patil,26,M,A1
71096,44274,Santosh Naik,18,M,A2
71097,44275,Prakash Murthy,23,M,A1
71098,44276,Suma Swamy,18,F,A1
71099,44276,Mahesh Kumar,18,M,A2
71100,44277,Srinivas Swamy,43,M,A1
71101,44277,Girish Murthy,26,M,A2
71102,44278,Ramesh Hegde,22,M,A1
71103,44278,Mamatha Pillai,36,F,A2
71104,44279,Ganesh Sharma,18,M,A1
71105,44280,Prakash Bhat,36,M,A1
71106,44281,Manjunath Murthy,31,M,A1
71107,44281,Venkatesh Kumar,33,M,A2
71108,44281,Rajesh Kumar,40,M,A3
71109,44282,Asha Swamy,35,F,A1
71110,44282,Kavitha Sharma,29,T,A2
71111,44283,Ravi Pillai,18,M,A1
71112,44284,Naresh Sharma,39,M,A1
71113,44285,Ravi Kumar,23,M,A1
71114,44285,Suresh Raju,23,M,A2
71115,44285,Shivaraj Nair,35,M,A3
71116,44286,Suresh Swamy,26,M,A1
71117,44287,Meena Rao,29,F,A1
71118,44287,Rajesh Swamy,28,M,A2
71119,44288,Naresh Shetty,32,M,A1
71120,44289,Suma Murthy,22,F,A1
71121,44290,Praveen Hegde,22,M,A1
71122,44291,Prakash Naik,18,M,A1
71123,44292,Mahesh Hegde,18,M,A1
71124,44293,Vinitha Patil,27,T,A1
71125,44293,Rekha Shetty,19,F,A2
71126,44294,Mahesh Murthy,37,M,A1
71127,44294,Srinivas Reddy,22,M,A2
71128,44295,Harish Reddy,28,M,A1
71129,44295,Suresh Nair,33,M,A2
71130,44296,Venkatesh Naik,37,M,A1
71131,44297,Prakash Swamy,38,M,A1
71132,44297,Manjunath Shetty,41,M,A2
71133,44298,Naresh Shetty,35,M,A1
71134,44299,Lakshmi Gowda,28,F,A1
71135,44300,Kavitha Nair,34,F,A1
71136,44300,Ramesh Pillai,33,M,A2
71137,44300,Asha Nair,33,F,A3
71138,44301,Ganesh Murthy,30,M,A1
71139,44301,Basavaraj Rao,28,M,A2
71140,44302,Mahesh Pillai,42,M,A1
71141,44303,Venkatesh Patil,35,M,A1
71142,44304,Meena Raju,29,F,A1
71143,44305,Praveen Swamy,18,M,A1
71144,44306,Harish Hegde,29,M,A1
71145,44306,Vinitha Patil,29,T,A2
71146,44307,Ravi Kumar,31,M,A1
71147,44308,Savitha Rao,29,F,A1
71148,44308,Lakshmi Murthy,39,F,A2
71149,44309,Prakash Raju,33,M,A1
71150,44310,Shivaraj Hegde,26,M,A1
71151,44310,Prakash Patil,30,M,A2
71152,44311,Venkatesh Shetty,33,M,A1
71153,44312,Rekha Murthy,19,F,A1
71154,44312,Girish Kumar,19,M,A2
71155,44313,Asha Rao,38,F,A1
71156,44313,Prakash Patil,27,M,A2
71157,44314,Dinesh Swamy,25,M,A1
71158,44315,Geetha Hegde,19,F,A1
71159,44315,Ravi Nair,24,M,A2
71160,44315,Girish Raju,36,M,A3
71161,44316,Kumar Bhat,44,M,A1
71162,44316,Venkatesh Raju,21,M,A2
71163,44316,Ramesh Pillai,26,M,A3
71164,44317,Srinivas Kumar,30,M,A1
71165,44317,Naresh Raju,18,M,A2
71166,44318,Mamatha Gowda,31,F,A1
71167,44318,Venkatesh Raju,29,M,A2
71168,44318,Girish Sharma,38,M,A3
71169,44319,Srinivas Pillai,28,M,A1
71170,44319,Savitha Patil,26,T,A2
71171,44320,Anitha Murthy,22,F,A1
71172,44321,Basavaraj Bhat,36,M,A1
71173,44322,Usha Murthy,33,F,A1
71174,44322,Ganesh Nair,24,M,A2
71175,44322,Manjunath Naik,45,M,A3
71176,44322,Vinitha Patil,22,F,A4
71177,44323,Srinivas Kumar,24,M,A1
71178,44324,Shivaraj Murthy,24,M,A1
71179,44324,Basavaraj Gowda,18,M,A2
71180,44325,Santosh Hegde,28,M,A1
71181,44326,Santosh Nair,30,M,A1
71182,44326,Meena Bhat,44,F,A2
71183,44326,Prakash Kumar,33,M,A3
71184,44326,Rajesh Patil,23,M,A4
71185,44327,Santosh Raju,36,M,A1
71186,44328,Kumar Pillai,33,M,A1
71187,44328,Ramesh Reddy,43,M,A2
71188,44328,Shivaraj Reddy,24,M,A3
71189,44328,Girish Shetty,31,M,A4
71190,44329,Manjunath Reddy,18,M,A1
71191,44330,Srinivas Pillai,29,M,A1
71192,44330,Basavaraj Sharma,36,M,A2
71193,44330,Basavaraj Rao,29,M,A3
71194,44331,Manjunath Pillai,30,M,A1
71195,44331,Harish Rao,20,M,A2
71196,44331,Basavaraj Shetty,33,M,A3
71197,44331,Ramesh Rao,32,M,A4
71198,44332,Naresh Swamy,18,M,A1
71199,44333,Srinivas Bhat,33,M,A1
71200,44334,Geetha Raju,38,F,A1
71201,44334,Rajesh Nair,18,M,A2
71202,44334,Naresh Raju,32,M,A3
71203,44335,Santosh Rao,27,M,A1
71204,44336,Manjunath Swamy,18,M,A1
71205,44337,Ravi Bhat,18,M,A1
71206,44338,Rekha Shetty,31,F,A1
71207,44339,Srinivas Sharma,18,M,A1
71208,44340,Savitha Nair,27,F,A1
71209,44341,Ravi Shetty,33,M,A1
71210,44342,Basavaraj Naik,23,M,A1
71211,44343,Ravi Bhat,38,M,A1
71212,44344,Rajesh Nair,26,M,A1
71213,44344,Kumar Pillai,28,M,A2
71214,44345,Shivaraj Nair,32,M,A1
71215,44346,Geetha Patil,28,F,A1
71216,44347,Naresh Naik,22,M,A1
71217,44348,Harish Reddy,31,M,A1
71218,44349,Meena Gowda,31,F,A1
71219,44350,Santosh Naik,27,M,A1
71220,44351,Harish Gowda,41,M,A1
71221,44351,Pushpa Naik,32,T,A2
71222,44351,Basavaraj Raju,19,M,A3
71223,44351,Lakshmi Sharma,19,F,A4
71224,44352,Dinesh Patil,23,M,A1
71225,44353,Kumar Bhat,18,M,A1
71226,44354,Kumar Shetty,29,M,A1
71227,44355,Shivaraj Murthy,25,M,A1
71228,44356,Basavaraj Kumar,18,M,A1
71229,44356,Rajesh Reddy,28,M,A2
71230,44356,Girish Reddy,18,M,A3
71231,44357,Kumar Reddy,43,M,A1
71232,44358,Srinivas Patil,27,M,A1
71233,44358,Harish Shetty,40,M,A2
71234,44358,Manjunath Pillai,18,M,A3
71235,44358,Shivaraj Raju,22,M,A4
71236,44359,Suma Sharma,30,F,A1
71237,44360,Shivaraj Nair,19,M,A1
71238,44361,Basavaraj Shetty,33,M,A1
71239,44361,Prakash Murthy,24,M,A2
71240,44362,Manjunath Shetty,23,M,A1
71241,44363,Girish Kumar,25,M,A1
71242,44364,Naveen Sharma,18,M,A1
71243,44364,Prakash Sharma,23,M,A2
71244,44364,Usha Murthy,19,T,A3
71245,44365,Praveen Bhat,22,M,A1
71246,44366,Ravi Reddy,18,M,A1
71247,44367,Naresh Gowda,18,M,A1
71248,44367,Usha Bhat,27,F,A2
71249,44368,Girish Kumar,36,M,A1
71250,44369,Shivaraj Kumar,18,M,A1
71251,44369,Ganesh Patil,18,M,A2
71252,44370,Srinivas Bhat,20,M,A1
71253,44371,Praveen Pillai,27,M,A1
71254,44372,Naresh Gowda,32,M,A1
71255,44372,Naveen Gowda,23,M,A2
71256,44373,Harish Raju,18,M,A1
71257,44373,Rajesh Reddy,33,M,A2
71258,44374,Shivaraj Swamy,24,M,A1
71259,44375,Suma Reddy,33,F,A1
71260,44375,Mahesh Rao,33,M,A2
71261,44376,Venkatesh Reddy,24,M,A1
71262,44377,Kumar Kumar,25,M,A1
71263,44377,Harish Nair,21,M,A2
71264,44377,Basavaraj Naik,20,M,A3
71265,44378,Naveen Bhat,26,M,A1
71266,44379,Dinesh Murthy,21,M,A1
71267,44380,Ganesh Naik,29,M,A1
71268,44380,Dinesh Hegde,31,M,A2
71269,44381,Manjunath Raju,36,M,A1
71270,44382,Naveen Hegde,26,M,A1
71271,44383,Girish Nair,31,M,A1
71272,44384,Venkatesh Pillai,27,M,A1
71273,44384,Shivaraj Naik,26,M,A2
71274,44385,Ganesh Kumar,36,M,A1
71275,44385,Ramesh Gowda,40,M,A2
71276,44386,Ganesh Shetty,24,M,A1
71277,44386,Dinesh Swamy,24,M,A2
71278,44386,Rajesh Bhat,32,M,A3
71279,44387,Ramesh Reddy,36,M,A1
71280,44388,Prakash Swamy,18,M,A1
71281,44389,Anitha Hegde,42,F,A1
71282,44390,Suresh Reddy,24,M,A1
71283,44390,Manjunath Gowda,25,M,A2
71284,44391,Kumar Patil,18,M,A1
71285,44391,Manjunath Patil,24,M,A2
71286,44391,Praveen Hegde,30,M,A3
71287,44391,Santosh Raju,30,M,A4
71288,44392,Mahesh Raju,31,M,A1
71289,44392,Venkatesh Raju,18,M,A2
71290,44393,Manjunath Sharma,39,M,A1
71291,44394,Rajesh Hegde,39,M,A1
71292,44395,Basavaraj Pillai,24,M,A1
71293,44396,Manjunath Bhat,23,M,A1
71294,44397,Suresh Raju,22,M,A1
71295,44398,Prakash Naik,28,M,A1
71296,44398,Ganesh Kumar,20,M,A2
71297,44399,Naveen Pillai,38,M,A1
71298,44400,Mahesh Murthy,34,M,A1
71299,44401,Shivaraj Patil,24,M,A1
71300,44402,Kumar Bhat,34,M,A1
71301,44403,Shobha Raju,18,F,A1
71302,44403,Suresh Gowda,37,M,A2
71303,44404,Savitha Reddy,26,F,A1
71304,44405,Ravi Swamy,21,M,A1
71305,44406,Prakash Reddy,29,M,A1
71306,44406,Mahesh Murthy,21,M,A2
71307,44406,Ramesh Rao,32,M,A3
71308,44407,Ravi Hegde,24,M,A1
71309,44407,Lakshmi Reddy,26,F,A2
71310,44407,Suresh Kumar,28,M,A3
71311,44408,Naresh Reddy,33,M,A1
71312,44409,Suresh Rao,31,M,A1
71313,44410,Srinivas Naik,23,M,A1
71314,44410,Kumar Murthy,24,M,A2
71315,44411,Harish Gowda,44,M,A1
71316,44412,Shobha Shetty,18,F,A1
71317,44413,Srinivas Bhat,40,M,A1
71318,44414,Suresh Gowda,23,M,A1
71319,44415,Dinesh Naik,39,M,A1
71320,44416,Lakshmi Rao,23,F,A1
71321,44416,Meena Nair,23,F,A2
71322,44417,Basavaraj Rao,25,M,A1
71323,44417,Suma Nair,32,F,A2
71324,44418,Shivaraj Shetty,27,M,A1
71325,44418,Suresh Gowda,31,M,A2
71326,44418,Venkatesh Bhat,36,M,A3
71327,44419,Praveen Naik,24,M,A1
71328,44419,Manjunath Naik,26,M,A2
71329,44420,Suma Swamy,39,F,A1
71330,44421,Usha Shetty,30,F,A1
71331,44421,Geetha Bhat,21,F,A2
71332,44422,Praveen Naik,35,M,A1
71333,44422,Girish Patil,36,M,A2
71334,44422,Praveen Reddy,31,M,A3
71335,44422,Manjunath Shetty,26,M,A4
71336,44423,Srinivas Swamy,35,M,A1
71337,44424,Mahesh Kumar,25,M,A1
71338,44424,Suresh Patil,25,M,A2
71339,44424,Mahesh Reddy,38,M,A3
71340,44425,Manjunath Nair,33,M,A1
71341,44426,Dinesh Naik,19,M,A1
71342,44426,Mahesh Hegde,24,M,A2
71343,44427,Meena Raju,26,F,A1
71344,44428,Mahesh Swamy,35,M,A1
71345,44428,Vinitha Naik,41,F,A2
71346,44428,Santosh Bhat,32,M,A3
71347,44428,Vinitha Kumar,38,T,A4
71348,44429,Usha Swamy,42,F,A1
71349,44429,Ramesh Patil,18,M,A2
71350,44430,Shivaraj Hegde,23,M,A1
71351,44431,Venkatesh Rao,30,M,A1
71352,44432,Shivaraj Kumar,23,M,A1
71353,44432,Naresh Rao,26,M,A2
71354,44432,Girish Gowda,25,M,A3
71355,44433,Dinesh Rao,29,M,A1
71356,44434,Anitha Raju,31,F,A1
71357,44434,Vinitha Bhat,18,F,A2
71358,44435,Santosh Patil,23,M,A1
71359,44435,Dinesh Naik,23,M,A2
71360,44435,Naveen Sharma,30,M,A3
71361,44436,Kavitha Kumar,31,F,A1
71362,44437,Praveen Gowda,22,M,A1
71363,44437,Prakash Rao,25,M,A2
71364,44438,Ganesh Kumar,22,M,A1
71365,44439,Savitha Bhat,30,F,A1
71366,44440,Basavaraj Swamy,19,M,A1
71367,44440,Shivaraj Nair,37,M,A2
71368,44441,Srinivas Murthy,21,M,A1
71369,44441,Pushpa Murthy,36,F,A2
71370,44441,Anitha Reddy,20,F,A3
71371,44442,Harish Bhat,19,M,A1
71372,44443,Meena Shetty,29,F,A1
71373,44444,Rekha Reddy,29,F,A1
71374,44445,Rajesh Reddy,28,M,A1
71375,44445,Prakash Nair,24,M,A2
71376,44445,Srinivas Reddy,21,M,A3
71377,44446,Prakash Bhat,22,M,A1
71378,44447,Dinesh Bhat,18,M,A1
71379,44448,Praveen Bhat,22,M,A1
71380,44448,Anitha Sharma,18,F,A2
71381,44449,Prakash Rao,22,M,A1
71382,44450,Mamatha Murthy,18,F,A1
71383,44451,Santosh Swamy,31,M,A1
71384,44452,Ramesh Hegde,43,M,A1
71385,44452,Lakshmi Sharma,36,F,A2
71386,44453,Girish Kumar,22,M,A1
71387,44453,Ganesh Sharma,29,M,A2
71388,44454,Harish Hegde,21,M,A1
71389,44454,Rekha Reddy,28,F,A2
71390,44455,Naresh Kumar,42,M,A1
71391,44456,Ramesh Bhat,41,M,A1
71392,44457,Rekha Swamy,23,F,A1
71393,44457,Kumar Swamy,38,M,A2
71394,44458,Naveen Murthy,27,M,A1
71395,44459,Suresh Raju,32,M,A1
71396,44460,Naveen Gowda,27,M,A1
71397,44460,Ravi Hegde,18,M,A2
71398,44461,Harish Naik,17,M,A1
71399,44462,Mahesh Bhat,38,M,A1
71400,44463,Ravi Swamy,33,M,A1
71401,44464,Shobha Swamy,30,F,A1
71402,44465,Naveen Reddy,18,M,A1
71403,44465,Ganesh Reddy,26,M,A2
71404,44466,Pushpa Gowda,31,F,A1
71405,44466,Dinesh Naik,29,M,A2
71406,44467,Kavitha Hegde,37,F,A1
71407,44467,Savitha Patil,28,F,A2
71408,44467,Lakshmi Shetty,31,F,A3
71409,44468,Ramesh Raju,20,M,A1
71410,44469,Naveen Reddy,33,M,A1
71411,44470,Dinesh Pillai,29,M,A1
71412,44470,Ramesh Gowda,30,M,A2
71413,44470,Praveen Sharma,27,M,A3
71414,44471,Dinesh Gowda,26,M,A1
71415,44471,Praveen Murthy,18,M,A2
71416,44472,Praveen Nair,26,M,A1
71417,44473,Venkatesh Reddy,41,M,A1
71418,44474,Basavaraj Gowda,41,M,A1
71419,44475,Basavaraj Hegde,21,M,A1
71420,44476,Ramesh Murthy,18,M,A1
71421,44476,Venkatesh Rao,27,M,A2
71422,44477,Girish Patil,36,M,A1
71423,44477,Naresh Hegde,29,M,A2
71424,44477,Harish Reddy,25,M,A3
71425,44478,Pushpa Kumar,31,F,A1
71426,44478,Ramesh Shetty,23,M,A2
71427,44479,Santosh Pillai,25,M,A1
71428,44479,Suresh Hegde,40,M,A2
71429,44479,Santosh Rao,32,M,A3
71430,44480,Prakash Patil,32,M,A1
71431,44480,Suma Rao,26,F,A2
71432,44480,Dinesh Kumar,39,M,A3
71433,44481,Suresh Nair,36,M,A1
71434,44482,Naresh Raju,34,M,A1
71435,44483,Prakash Gowda,32,M,A1
71436,44484,Geetha Raju,18,F,A1
71437,44485,Srinivas Murthy,25,M,A1
71438,44486,Mahesh Sharma,24,M,A1
71439,44487,Santosh Gowda,35,M,A1
71440,44487,Naresh Murthy,30,M,A2
71441,44488,Vinitha Gowda,24,F,A1
71442,44489,Manjunath Swamy,34,M,A1
71443,44490,Santosh Reddy,19,M,A1
71444,44491,Venkatesh Nair,18,M,A1
71445,44492,Manjunath Swamy,22,M,A1
71446,44492,Girish Naik,26,M,A2
71447,44493,Prakash Nair,44,M,A1
71448,44494,Suma Shetty,23,F,A1
71449,44494,Ganesh Murthy,33,M,A2
71450,44495,Kavitha Swamy,23,F,A1
71451,44495,Rajesh Rao,19,M,A2
71452,44496,Manjunath Gowda,36,M,A1
71453,44496,Mamatha Murthy,24,F,A2
71454,44497,Geetha Kumar,29,F,A1
71455,44498,Mahesh Kumar,38,M,A1
71456,44499,Basavaraj Murthy,31,M,A1
71457,44500,Basavaraj Raju,50,M,A1
71458,44501,Meena Hegde,30,F,A1
71459,44501,Mahesh Shetty,37,M,A2
71460,44501,Geetha Naik,21,F,A3
71461,44501,Ravi Gowda,34,M,A4
71462,44502,Ganesh Shetty,25,M,A1
71463,44502,Mamatha Sharma,30,F,A2
71464,44502,Basavaraj Sharma,18,M,A3
71465,44502,Rajesh Bhat,20,M,A4
71466,44503,Suresh Gowda,29,M,A1
71467,44503,Ravi Sharma,29,M,A2
71468,44504,Prakash Shetty,26,M,A1
71469,44504,Girish Swamy,37,M,A2
71470,44504,Rajesh Kumar,22,M,A3
71471,44505,Manjunath Sharma,27,M,A1
71472,44506,Naresh Hegde,30,M,A1
71473,44506,Ramesh Sharma,41,M,A2
71474,44506,Kumar Kumar,28,M,A3
71475,44507,Suresh Murthy,21,M,A1
71476,44508,Ramesh Sharma,18,M,A1
71477,44509,Mahesh Bhat,21,M,A1
71478,44509,Ganesh Hegde,33,M,A2
71479,44510,Prakash Reddy,31,M,A1
71480,44511,Praveen Naik,23,M,A1
71481,44511,Mahesh Patil,32,M,A2
71482,44512,Basavaraj Bhat,22,M,A1
71483,44513,Geetha Reddy,34,F,A1
71484,44514,Dinesh Nair,25,M,A1
71485,44515,Usha Murthy,35,F,A1
71486,44515,Naresh Patil,32,M,A2
71487,44515,Manjunath Murthy,25,M,A3
71488,44515,Savitha Reddy,35,T,A4
71489,44516,Manjunath Raju,37,M,A1
71490,44517,Suresh Rao,23,M,A1
71491,44518,Dinesh Hegde,34,M,A1
71492,44519,Shobha Raju,28,F,A1
71493,44520,Lakshmi Bhat,32,F,A1
71494,44521,Savitha Patil,30,F,A1
71495,44522,Mahesh Bhat,27,M,A1
71496,44523,Santosh Bhat,30,M,A1
71497,44524,Geetha Murthy,31,F,A1
71498,44524,Manjunath Nair,29,M,A2
71499,44525,Rajesh Kumar,33,M,A1
71500,44526,Suresh Sharma,23,M,A1
71501,44527,Venkatesh Shetty,26,M,A1
71502,44528,Mamatha Pillai,24,F,A1
71503,44528,Pushpa Shetty,19,F,A2
71504,44528,Ravi Nair,22,M,A3
71505,44528,Mamatha Shetty,25,F,A4
71506,44529,Shobha Nair,29,T,A1
71507,44529,Naresh Nair,35,M,A2
71508,44529,Praveen Rao,18,M,A3
71509,44530,Basavaraj Reddy,18,M,A1
71510,44531,Prakash Hegde,34,M,A1
71511,44532,Rajesh Shetty,25,M,A1
71512,44533,Harish Raju,18,M,A1
71513,44534,Santosh Gowda,19,M,A1
71514,44534,Naveen Rao,20,M,A2
71515,44534,Suresh Naik,20,M,A3
71516,44535,Kumar Naik,28,M,A1
71517,44535,Shobha Swamy,22,F,A2
71518,44536,Suma Reddy,38,F,A1
71519,44536,Savitha Nair,38,F,A2
71520,44537,Mamatha Naik,31,F,A1
71521,44538,Girish Hegde,18,M,A1
71522,44539,Srinivas Murthy,31,M,A1
71523,44540,Praveen Sharma,18,M,A1
71524,44541,Dinesh Bhat,20,M,A1
71525,44541,Srinivas Rao,34,M,A2
71526,44541,Rajesh Patil,32,M,A3
71527,44542,Srinivas Gowda,36,M,A1
71528,44543,Suresh Rao,30,M,A1
71529,44544,Girish Raju,40,M,A1
71530,44545,Rekha Murthy,22,F,A1
71531,44545,Praveen Gowda,20,M,A2
71532,44545,Praveen Sharma,36,M,A3
71533,44546,Savitha Kumar,37,F,A1
71534,44547,Ramesh Hegde,39,M,A1
71535,44548,Kumar Hegde,20,M,A1
71536,44549,Suresh Kumar,32,M,A1
71537,44549,Kumar Murthy,18,M,A2
71538,44549,Naveen Bhat,25,M,A3
71539,44550,Naveen Gowda,24,M,A1
71540,44551,Suresh Patil,28,M,A1
71541,44551,Ramesh Sharma,35,M,A2
71542,44552,Naresh Patil,26,M,A1
