EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
923,22,157,3,1,KA2018455,Basavaraj Murthy,1975-02-19,M,1,0,1998-06-02
924,5,69,1,4,KA2961940,Santosh Murthy,1967-12-10,M,8,0,1992-04-06
925,11,112,4,1,KA5832019,Prakash Shetty,1996-02-02,M,4,0,2018-12-23
926,4,57,3,1,KA6690043,Srinivas Kumar,1970-08-29,M,8,0,1996-06-25
927,9,100,4,1,KA7044085,Harish Bhat,1978-04-28,M,8,0,2004-12-23
928,6,73,1,4,KA3165880,Naresh Swamy,1993-02-25,M,3,0,2018-11-17
929,10,107,1,2,KA4513701,Naveen Shetty,1974-11-15,M,1,0,1998-07-23
930,8,92,1,1,KA2068131,Rekha Sharma,1989-11-27,F,6,0,2012-11-13
931,19,144,1,3,KA6709692,Naveen Kumar,1986-12-20,M,6,0,2011-09-06
932,2,39,7,1,KA2747213,Shivaraj Rao,1973-11-25,M,1,0,1999-04-10
933,1,29,2,1,KA1704130,Meena Nair,1992-04-09,F,2,0,2018-08-21
934,8,93,1,3,KA8407441,Ganesh Pillai,1989-12-23,M,8,0,2016-01-17
935,9,94,4,1,KA3311438,Ganesh Reddy,1982-01-04,M,2,0,2008-08-02
936,1,2,5,1,KA8946752,Srinivas Hegde,1986-01-06,M,6,0,2012-09-05
937,9,96,1,2,KA3543614,Naresh Gowda,1978-05-28,M,7,0,2002-05-30
938,10,106,2,3,KA1499339,Ramesh Nair,1978-08-29,M,8,0,2003-03-20
939,15,133,5,1,KA6675793,Rajesh Bhat,1993-11-24,M,6,0,2016-05-10
940,10,101,1,2,KA1969887,Naresh Hegde,1995-05-11,M,5,0,2021-01-16
941,7,81,1,3,KA9854875,Shivaraj Pillai,1981-08-01,M,3,0,2003-08-12
942,17,140,1,4,KA6792344,Srinivas Raju,1969-01-05,M,7,0,1995-06-02
943,17,138,1,2,KA9732032,Harish Gowda,1982-01-06,M,5,0,2006-03-09
944,15,134,1,2,KA1392951,Manjunath Murthy,1981-09-26,M,1,0,2007-12-19
945,5,62,1,4,KA9477100,Geetha Swamy,1983-05-22,F,2,0,2009-06-11
946,15,130,4,1,KA1800824,Prakash Rao,1981-02-13,M,2,0,2003-10-19
947,12,117,1,2,KA6877681,Praveen Bhat,1981-10-25,M,5,0,2005-02-14
948,31,183,1,2,KA2765414,Praveen Raju,1980-01-30,M,6,0,2004-12-23
949,8,93,5,1,KA3458755,Dinesh Pillai,1976-08-22,M,7,0,1999-03-05
950,11,109,1,2,KA8485391,Mahesh Gowda,1991-03-10,M,2,0,2015-11-04
951,19,144,3,1,KA7623350,Manjunath Hegde,1973-09-28,M,5,0,2000-02-04
952,14,126,4,1,KA3732048,Kumar Shetty,1978-04-27,M,3,0,2004-12-03
953,2,34,2,1,KA4567549,Basavaraj Bhat,1973-12-31,M,8,0,2000-10-27
954,1,31,2,4,KA2851133,Naresh Murthy,1970-01-13,M,2,0,1996-10-18
955,3,40,3,1,KA6115785,Harish Naik,1991-09-27,M,6,0,2015-10-21
956,2,37,5,1,KA8075907,Basavaraj Naik,1990-08-24,M,1,0,2017-01-09
957,4,56,1,4,KA1034993,Savitha Sharma,1988-10-22,F,2,0,2015-05-21
958,10,107,1,3,KA8589583,Mahesh Pillai,1975-06-09,M,6,0,2000-08-19
959,22,156,4,1,KA3324018,Basavaraj Pillai,1991-01-24,M,8,0,2017-04-27
960,7,84,6,1,KA7872422,Srinivas Reddy,1993-01-05,M,7,0,2019-06-26
961,1,12,3,1,KA5653581,Ravi Patil,1977-02-22,M,2,0,2003-04-04
962,31,182,4,1,KA3076710,Rajesh Swamy,1983-03-02,M,2,0,2008-04-18
963,1,14,3,1,KA4177535,Naveen Murthy,1971-06-11,M,8,0,1996-05-08
964,16,137,4,1,KA5613105,Rajesh Gowda,1988-12-16,M,4,0,2011-01-18
965,16,137,1,4,KA1754700,Praveen Shetty,1969-10-19,M,8,0,1993-07-31
966,3,47,2,3,KA7409080,Rajesh Patil,1978-05-29,M,5,0,2000-07-11
967,6,74,1,3,KA2503717,Ganesh Murthy,1990-07-24,M,3,0,2013-07-27
968,1,16,1,2,KA1455856,Kumar Raju,1969-06-16,M,1,0,1993-04-07
969,10,106,1,4,KA3029477,Ganesh Patil,1982-06-24,M,1,0,2005-11-28
970,14,127,1,4,KA2930745,Naveen Swamy,1974-03-16,M,5,0,2000-05-28
971,1,17,2,4,KA4921514,Srinivas Murthy,1975-04-21,M,1,0,1997-06-13
972,5,64,1,2,KA6110555,Praveen Raju,1972-02-20,M,7,0,1997-10-10
973,2,37,5,1,KA3821731,Manjunath Kumar,1980-04-10,M,4,0,2005-04-15
974,12,116,3,1,KA8795567,Kumar Sharma,1995-02-23,M,5,0,2017-02-19
975,13,124,1,3,KA7377917,Naresh Naik,1984-10-05,M,6,0,2010-02-05
976,15,131,6,1,KA3708116,Dinesh Swamy,1984-05-26,M,2,0,2006-08-22
977,2,36,1,4,KA4537478,Ravi Bhat,1972-01-22,M,6,0,1995-08-11
978,31,182,1,2,KA6396194,Rekha Raju,1976-09-17,F,6,0,2000-03-24
979,29,178,1,1,KA8994829,Naveen Patil,1991-01-09,M,1,0,2016-08-18
980,18,143,2,4,KA2361450,Pushpa Reddy,1975-02-01,F,2,0,2001-05-06
981,8,91,1,3,KA7488605,Srinivas Raju,1980-02-20,M,3,0,2006-10-05
982,9,95,2,1,KA4716501,Rajesh Gowda,1988-05-13,M,1,0,2012-11-03
983,23,158,1,2,KA4930196,Prakash Kumar,1968-12-22,M,8,0,1992-08-28
984,30,181,2,1,KA4289790,Anitha Rao,1969-11-01,F,7,0,1992-12-28
985,14,127,3,1,KA4250925,Girish Swamy,1989-05-16,M,3,0,2014-06-14
986,2,33,1,2,KA9775825,Ramesh Bhat,1985-05-17,M,5,0,2010-07-22
987,16,137,4,1,KA8615616,Rajesh Bhat,1969-06-16,M,1,0,1992-11-09
988,1,14,4,1,KA7826244,Pushpa Raju,1982-07-13,F,5,0,2006-12-09
989,8,93,2,1,KA4767293,Manjunath Shetty,1973-10-26,M,1,0,2000-01-22
990,7,81,2,2,KA6615431,Kumar Murthy,1996-10-15,M,2,0,2020-12-20
991,4,58,4,1,KA5194038,Shobha Naik,1978-01-04,F,4,0,2000-05-30
992,24,161,4,1,KA9052500,Harish Gowda,1992-09-06,M,7,0,2014-10-28
993,7,86,4,1,KA2809265,Praveen Nair,1985-10-15,M,8,0,2009-02-27
994,7,86,1,2,KA2223240,Santosh Pillai,1973-09-16,M,8,0,2000-02-23
995,1,22,1,4,KA6255956,Srinivas Swamy,1994-04-19,M,2,0,2016-06-20
996,11,114,5,1,KA8245056,Suresh Sharma,1994-07-25,M,2,0,2018-03-28
997,6,76,1,1,KA7897247,Suresh Murthy,1979-11-29,M,4,0,2004-02-23
998,9,99,2,4,KA2699161,Naveen Naik,1976-03-13,M,6,0,2002-08-22
999,7,85,3,1,KA2812049,Rajesh Shetty,1970-08-27,M,2,0,1993-09-19
1000,3,50,5,1,KA9537891,Mahesh Swamy,1971-04-23,M,5,0,1993-12-31
1001,11,114,3,1,KA3309764,Basavaraj Bhat,1988-09-05,M,1,0,2012-01-10
1002,15,132,2,3,KA6220872,Harish Swamy,1967-10-15,M,3,0,1993-12-31
1003,6,75,2,2,KA1961630,Harish Swamy,1980-06-23,M,4,0,2002-07-04
1004,11,109,1,2,KA4376603,Shivaraj Pillai,1981-08-06,M,2,0,2004-09-04
1005,13,120,4,1,KA6555698,Basavaraj Bhat,1970-02-12,M,6,0,1995-12-26
1006,1,27,1,1,KA9320336,Kumar Patil,1976-08-22,M,4,0,2003-07-16
1007,4,59,4,1,KA4575870,Pushpa Kumar,1976-02-04,F,4,0,2001-07-29
1008,9,97,4,1,KA4091109,Santosh Nair,1987-10-24,M,1,0,2012-01-15
1009,18,143,1,3,KA8388822,Mahesh Patil,1991-11-08,M,4,0,2014-08-20
1010,3,51,1,2,KA4673288,Prakash Naik,1988-02-23,M,5,0,2011-09-21
1011,5,63,3,1,KA1360576,Santosh Pillai,1989-01-04,M,3,0,2012-02-04
1012,28,174,6,1,KA2861751,Ganesh Naik,1990-11-12,M,6,0,2014-12-22
1013,9,95,1,2,KA9840363,Savitha Shetty,1980-04-26,F,7,0,2006-01-03
1014,2,34,1,4,KA7278962,Mahesh Gowda,1988-07-06,M,6,0,2011-07-28
1015,23,158,1,3,KA3492539,Venkatesh Sharma,1970-09-04,M,6,0,1993-09-20
1016,15,131,1,4,KA4510423,Girish Pillai,1970-10-27,M,2,0,1997-10-09
1017,15,131,1,3,KA9364914,Naveen Gowda,1979-08-12,M,8,0,2005-10-22
1018,13,124,4,1,KA5501921,Prakash Murthy,1974-10-29,M,7,0,1999-06-20
1019,4,54,1,4,KA4932320,Praveen Raju,1987-03-05,M,7,0,2010-04-18
1020,20,147,2,3,KA5270292,Kumar Sharma,1989-12-20,M,2,0,2016-09-04
1021,15,133,2,1,KA8805651,Mahesh Rao,1981-04-01,M,6,0,2004-07-10
1022,9,95,2,3,KA7415119,Srinivas Hegde,1974-09-14,M,1,0,1998-06-19
1023,1,20,4,1,KA5941189,Venkatesh Rao,1980-11-29,M,2,0,2003-05-11
1024,1,19,1,2,KA6599527,Venkatesh Gowda,1980-11-10,M,4,0,2003-01-22
1025,28,175,4,1,KA3312992,Girish Rao,1984-09-16,M,5,0,2007-10-06
1026,8,89,6,1,KA1199493,Harish Rao,1978-11-27,M,8,0,2003-03-01
1027,4,59,2,2,KA8959753,Ramesh Pillai,1986-11-04,M,4,0,2012-11-18
1028,12,119,2,1,KA6252524,Shivaraj Nair,1981-09-27,M,4,0,2008-02-29
1029,12,116,2,3,KA3331197,Kumar Kumar,1971-12-21,M,3,0,1994-02-14
1030,26,169,5,1,KA4783105,Rajesh Shetty,1981-02-10,M,7,0,2004-12-31
1031,29,177,5,1,KA6470706,Ravi Nair,1972-11-26,M,1,0,1996-07-26
1032,3,40,1,4,KA7397463,Suresh Sharma,1982-03-17,M,4,0,2007-05-18
1033,3,49,2,3,KA8575505,Suma Murthy,1975-09-22,F,5,0,1998-04-26
1034,3,46,3,1,KA9197571,Ganesh Raju,1995-08-01,M,1,0,2022-03-14
1035,6,73,2,3,KA9797899,Mahesh Sharma,1987-10-14,M,2,0,2011-01-28
1036,3,44,1,4,KA7561657,Prakash Murthy,1982-05-13,M,3,0,2009-03-02
1037,13,123,2,2,KA3179901,Kavitha Murthy,1993-12-08,F,4,0,2018-02-06
1038,20,148,3,1,KA4405319,Basavaraj Reddy,1983-02-06,M,8,0,2008-05-18
1039,1,17,2,2,KA9822408,Rajesh Reddy,1979-02-10,M,6,0,2004-06-26
1040,20,148,2,1,KA5830358,Meena Shetty,1995-04-08,F,8,0,2021-05-20
1041,3,45,3,1,KA4012820,Harish Hegde,1978-05-27,M,7,0,2001-10-13
1042,1,25,3,1,KA1732568,Naresh Bhat,1979-05-15,M,4,0,2005-04-08
1043,24,161,7,1,KA2119776,Kavitha Rao,1972-11-24,F,4,0,1996-07-08
1044,1,32,3,1,KA2765375,Usha Nair,1980-06-24,F,6,0,2002-11-22
1045,15,130,1,1,KA2228016,Naresh Rao,1995-01-07,M,8,0,2019-08-05
1046,10,102,1,3,KA2924056,Ravi Pillai,1995-04-30,M,3,0,2017-05-15
1047,1,18,2,2,KA8343784,Srinivas Shetty,1993-04-26,M,3,0,2018-05-18
1048,3,44,1,1,KA3973536,Girish Pillai,1996-03-18,M,5,0,2021-08-07
1049,27,172,1,3,KA3575243,Ravi Reddy,1996-07-08,M,8,0,2022-04-20
1050,28,173,1,4,KA1801213,Dinesh Bhat,1973-02-21,M,2,0,1996-05-03
1051,21,154,1,4,KA4384602,Harish Shetty,1996-10-23,M,4,0,2019-01-25
1052,1,5,1,1,KA6655878,Venkatesh Kumar,1978-02-08,M,4,0,2000-03-31
1053,1,25,7,1,KA3802587,Mahesh Kumar,1967-03-26,M,1,0,1990-02-26
1054,7,83,2,2,KA4474885,Ganesh Pillai,1971-10-23,M,7,0,1997-04-22
1055,1,28,1,2,KA1251567,Suma Kumar,1981-01-09,F,7,0,2004-10-27
1056,12,118,1,3,KA7190456,Rajesh Hegde,1987-02-23,M,1,0,2009-07-02
1057,21,154,1,2,KA5226854,Dinesh Hegde,1974-08-11,M,2,0,1997-03-01
1058,29,178,7,1,KA3941566,Ravi Raju,1991-01-22,M,6,0,2014-11-27
1059,7,86,1,4,KA7415127,Pushpa Shetty,1996-03-24,F,4,0,2021-08-16
1060,23,158,1,2,KA8189001,Rajesh Kumar,1991-06-16,M,4,0,2015-03-04
1061,14,128,2,2,KA7304004,Suresh Reddy,1983-09-19,M,4,0,2006-10-31
1062,21,154,4,1,KA6514500,Venkatesh Sharma,1977-02-11,M,3,0,2003-03-30
1063,10,107,5,1,KA5839473,Suresh Murthy,1967-12-14,M,1,0,1994-06-29
1064,4,53,1,2,KA4731991,Santosh Patil,1972-10-29,M,7,0,1995-02-11
1065,1,2,4,1,KA9248388,Naresh Shetty,1994-02-14,M,2,0,2020-12-25
1066,4,53,1,2,KA4428815,Anitha Raju,1991-05-22,F,4,0,2013-11-19
1067,7,80,2,2,KA5109158,Kumar Bhat,1989-08-28,M,7,0,2015-09-08
1068,20,148,1,2,KA5561067,Venkatesh Rao,1976-11-29,M,8,0,2002-06-17
1069,3,43,2,4,KA9477402,Prakash Hegde,1975-11-27,M,7,0,2000-05-12
1070,9,98,5,1,KA2396415,Basavaraj Naik,1977-11-06,M,5,0,2004-08-15
1071,3,45,4,1,KA8778776,Ramesh Murthy,1985-06-24,M,5,0,2009-08-06
1072,13,124,3,1,KA3292713,Ravi Murthy,1993-10-17,M,8,0,2017-08-24
1073,14,129,1,4,KA7976304,Dinesh Naik,1980-03-26,M,7,0,2004-12-21
1074,6,79,2,1,KA7858317,Rekha Hegde,1968-04-07,F,1,0,1993-07-19
1075,19,145,7,1,KA8319864,Suma Hegde,1989-09-26,F,5,0,2012-10-22
1076,14,126,4,1,KA7177044,Prakash Murthy,1968-07-15,M,1,0,1994-05-20
1077,5,63,1,3,KA1474058,Kumar Bhat,1975-08-04,M,3,0,1997-10-07
1078,5,66,1,2,KA1206987,Srinivas Raju,1985-12-03,M,2,0,2011-04-14
1079,20,151,4,1,KA4167928,Ravi Hegde,1993-06-01,M,7,0,2018-04-22
1080,6,78,4,1,KA7422127,Kumar Rao,1974-07-25,M,5,0,1999-07-15
1081,20,147,4,1,KA3394334,Mahesh Gowda,1981-07-28,M,5,0,2008-02-14
1082,1,2,1,4,KA1026484,Ravi Bhat,1989-06-19,M,2,0,2016-01-10
1083,26,168,2,4,KA3862767,Kumar Murthy,1984-02-01,M,3,0,2010-03-07
1084,3,47,2,4,KA4566389,Ramesh Kumar,1974-06-23,M,3,0,1997-01-28
1085,3,50,5,1,KA7858398,Naresh Nair,1985-05-21,M,8,0,2012-04-04
1086,24,163,6,1,KA5917831,Naveen Gowda,1989-07-27,M,2,0,2012-01-01
1087,1,8,2,4,KA9140210,Girish Gowda,1970-10-01,M,2,0,1994-01-18
1088,27,171,1,1,KA2624736,Girish Nair,1970-11-23,M,4,0,1997-04-21
1089,15,134,3,1,KA8939511,Rajesh Hegde,1985-02-04,M,6,0,2009-10-21
1090,8,88,4,1,KA5019771,Santosh Patil,1982-11-18,M,6,0,2009-06-11
1091,8,92,1,1,KA1051752,Ravi Swamy,1982-03-17,M,8,0,2008-09-17
1092,2,36,6,1,KA3061828,Ravi Bhat,1995-11-14,M,5,0,2021-03-24
1093,9,95,1,4,KA9638823,Shobha Pillai,1976-09-30,F,7,0,2002-03-14
1094,7,83,6,1,KA7043247,Rajesh Raju,1996-04-10,M,1,0,2021-10-23
1095,11,114,4,1,KA9129167,Vinitha Patil,1986-07-18,F,7,0,2011-12-06
1096,13,122,2,1,KA7456854,Mahesh Patil,1967-06-28,M,5,0,1994-04-12
1097,20,147,3,1,KA3145157,Ramesh Pillai,1974-05-21,M,8,0,1996-07-19
1098,18,141,4,1,KA8487448,Harish Pillai,1976-01-30,M,2,0,1999-01-03
1099,4,55,1,1,KA2769487,Shivaraj Kumar,1989-05-17,M,7,0,2015-08-01
1100,7,84,7,1,KA5703624,Anitha Reddy,1979-10-26,F,4,0,2006-02-05
1101,1,32,4,1,KA9968148,Basavaraj Sharma,1967-03-03,M,8,0,1989-11-30
1102,20,148,1,3,KA7325183,Santosh Pillai,1970-01-28,M,7,0,1992-06-03
1103,4,60,2,1,KA5881775,Shivaraj Pillai,1986-12-29,M,2,0,2010-06-06
1104,3,49,3,1,KA7169603,Santosh Bhat,1991-10-24,M,3,0,2017-01-03
1105,1,1,4,1,KA9985927,Ravi Swamy,1983-01-29,M,4,0,2005-05-29
1106,9,94,5,1,KA4726916,Kumar Patil,1991-05-10,M,2,0,2016-04-02
1107,7,81,2,3,KA4672603,Shivaraj Pillai,1990-07-13,M,8,0,2017-02-02
1108,2,38,1,1,KA6371047,Ramesh Swamy,1967-03-05,M,5,0,1993-12-02
1109,30,181,6,1,KA4618930,Ganesh Rao,1971-04-11,M,8,0,1995-12-10
1110,7,86,5,1,KA4533501,Ravi Naik,1990-03-04,M,4,0,2016-10-18
1111,3,46,6,1,KA7573445,Suresh Sharma,1975-02-25,M,5,0,2001-03-19
1112,3,41,6,1,KA7581459,Pushpa Sharma,1996-01-20,F,6,0,2021-02-09
1113,10,101,5,1,KA9855760,Basavaraj Patil,1979-06-24,M,5,0,2001-11-12
1114,18,141,6,1,KA3196149,Dinesh Bhat,1979-05-11,M,6,0,2001-11-20
1115,1,14,5,1,KA3746337,Praveen Pillai,1983-05-20,M,3,0,2007-12-07
1116,2,38,7,1,KA4282547,Basavaraj Rao,1987-08-12,M,1,0,2010-10-26
1117,2,38,4,1,KA3822312,Praveen Gowda,1980-02-17,M,1,0,2004-07-04
1118,1,31,1,3,KA8278315,Basavaraj Reddy,1973-11-25,M,3,0,1999-07-13
1119,1,31,1,4,KA6078288,Ravi Kumar,1986-03-20,M,3,0,2010-06-04
1120,27,172,4,1,KA8779155,Ravi Nair,1967-06-25,M,7,0,1989-12-19
1121,1,31,1,1,KA9207723,Srinivas Patil,1991-10-16,M,4,0,2014-03-28
1122,6,71,2,2,KA7441777,Praveen Swamy,1992-10-11,M,8,0,2019-03-20
1123,20,147,1,3,KA2065324,Vinitha Hegde,1991-05-28,F,3,0,2013-12-11
1124,17,138,3,1,KA2072595,Rajesh Hegde,1973-03-30,M,2,0,1997-12-19
1125,1,31,7,1,KA4018851,Dinesh Raju,1988-11-30,M,1,0,2015-09-25
1126,2,33,1,2,KA2473390,Santosh Gowda,1971-03-23,M,5,0,1994-05-13
1127,15,130,1,2,KA8097623,Suresh Gowda,1983-08-18,M,1,0,2007-08-26
1128,6,76,7,1,KA8464523,Suresh Murthy,1967-06-15,M,3,0,1992-06-06
1129,8,91,7,1,KA9566284,Santosh Murthy,1969-10-30,M,4,0,1994-10-31
1130,3,49,1,2,KA3251636,Suresh Kumar,1990-08-31,M,4,0,2014-04-30
1131,23,160,4,1,KA5277642,Girish Reddy,1978-02-02,M,5,0,2000-06-28
1132,1,22,2,4,KA3403234,Naresh Hegde,1985-08-14,M,4,0,2011-05-25
1133,25,166,4,1,KA7243511,Girish Raju,1988-05-18,M,3,0,2014-05-15
1134,11,112,5,1,KA5152322,Ramesh Patil,1980-01-09,M,2,0,2002-02-25
1135,18,141,4,1,KA6525702,Shivaraj Gowda,1978-10-10,M,2,0,2001-02-16
1136,2,38,1,1,KA2643275,Santosh Nair,1986-11-23,M,7,0,2010-05-31
1137,1,32,1,3,KA9214437,Lakshmi Hegde,1989-02-19,F,2,0,2014-01-27
1138,18,142,1,1,KA1804690,Praveen Pillai,1984-11-11,M,3,0,2010-04-03
1139,28,174,2,4,KA9000414,Ravi Reddy,1973-03-03,M,3,0,1998-03-31
1140,26,169,1,4,KA5485722,Manjunath Bhat,1991-05-09,M,1,0,2014-02-19
1141,5,64,4,1,KA8680384,Pushpa Patil,1969-09-19,F,3,0,1994-01-17
1142,14,129,2,4,KA9734129,Prakash Nair,1984-02-26,M,4,0,2007-09-07
1143,7,81,2,1,KA2286698,Mahesh Rao,1992-12-23,M,4,0,2018-07-09
1144,1,22,1,4,KA1179426,Kavitha Swamy,1984-03-13,F,7,0,2009-04-15
1145,15,132,2,1,KA7802682,Ramesh Shetty,1973-02-20,M,1,0,1999-01-14
1146,30,180,2,3,KA5097436,Rajesh Bhat,1973-01-19,M,1,0,1999-03-29
1147,16,135,7,1,KA2260344,Naresh Raju,1986-12-04,M,6,0,2009-11-21
1148,11,109,1,2,KA7262661,Manjunath Patil,1974-10-17,M,2,0,1998-11-26
1149,1,31,3,1,KA9105487,Venkatesh Pillai,1984-01-04,M,5,0,2007-09-02
1150,19,146,4,1,KA6114027,Rajesh Bhat,1979-05-13,M,1,0,2002-07-26
1151,1,15,2,4,KA6512184,Mamatha Pillai,1981-01-23,F,5,0,2003-01-30
1152,3,48,7,1,KA1148708,Rajesh Patil,1978-12-26,M,2,0,2002-12-16
1153,15,132,3,1,KA3077734,Dinesh Gowda,1990-02-15,M,8,0,2014-05-31
1154,10,102,2,3,KA8186377,Girish Kumar,1980-03-25,M,3,0,2003-11-22
1155,26,169,2,2,KA6934735,Girish Gowda,1977-04-24,M,7,0,2000-03-15
1156,6,73,1,4,KA8064143,Dinesh Gowda,1995-03-20,M,6,0,2017-12-12
1157,13,123,1,1,KA8064807,Kavitha Raju,1967-03-07,F,8,0,1990-08-27
1158,10,103,5,1,KA7523795,Ramesh Patil,1974-07-05,M,3,0,2000-07-24
1159,2,33,1,1,KA4967894,Ganesh Nair,1990-01-16,M,1,0,2013-12-15
1160,1,3,3,1,KA5856444,Santosh Hegde,1977-07-15,M,5,0,2002-03-19
1161,3,40,3,1,KA5185358,Kumar Kumar,1974-02-01,M,5,0,1997-02-12
1162,27,171,1,4,KA2729141,Girish Bhat,1977-10-08,M,3,0,2000-11-12
1163,2,39,4,1,KA3219555,Praveen Raju,1986-09-24,M,7,0,2009-05-22
1164,11,110,1,2,KA2525643,Dinesh Sharma,1996-03-24,M,1,0,2021-09-01
1165,24,163,4,1,KA6640128,Manjunath Rao,1986-08-22,M,7,0,2009-11-13
1166,1,14,4,1,KA5517199,Manjunath Hegde,1983-05-16,M,6,0,2005-12-21
1167,5,64,2,2,KA1686005,Prakash Bhat,1982-09-03,M,1,0,2004-12-03
1168,13,121,1,1,KA8229428,Santosh Kumar,1984-06-14,M,3,0,2009-11-02
1169,6,78,2,1,KA3186206,Basavaraj Patil,1992-01-07,M,6,0,2014-07-18
1170,20,151,5,1,KA7234284,Prakash Bhat,1973-04-19,M,4,0,1998-09-03
1171,1,23,2,1,KA1688519,Dinesh Swamy,1992-04-01,M,4,0,2014-12-19
1172,1,20,1,3,KA6057934,Srinivas Sharma,1972-07-02,M,8,0,1997-12-15
1173,3,40,4,1,KA4216305,Lakshmi Murthy,1995-01-21,F,7,0,2017-10-03
1174,19,144,7,1,KA8524283,Girish Sharma,1981-06-10,M,2,0,2005-06-23
1175,16,135,2,1,KA3800706,Suma Shetty,1974-06-02,F,5,0,2000-11-01
1176,19,145,1,2,KA7668839,Ramesh Rao,1994-04-17,M,8,0,2020-09-23
1177,11,113,1,4,KA7725129,Manjunath Gowda,1974-03-05,M,5,0,1998-04-24
1178,4,56,3,1,KA1148668,Rajesh Reddy,1970-06-17,M,8,0,1996-05-07
1179,4,57,1,3,KA2998223,Manjunath Rao,1983-09-23,M,3,0,2009-09-06
1180,1,11,1,3,KA3230889,Shivaraj Kumar,1968-04-30,M,5,0,1991-02-22
1181,4,54,1,1,KA6829443,Suresh Raju,1973-01-15,M,6,0,1995-09-04
1182,2,35,4,1,KA5947522,Shivaraj Rao,1978-09-14,M,6,0,2004-02-12
1183,8,92,1,3,KA3965125,Pushpa Pillai,1987-03-09,F,5,0,2013-04-07
1184,20,150,6,1,KA7408577,Geetha Raju,1992-03-31,F,5,0,2018-04-13
1185,11,114,1,3,KA4421186,Naveen Murthy,1987-02-15,M,7,0,2010-12-05
1186,11,112,4,1,KA9036402,Venkatesh Bhat,1980-06-26,M,2,0,2003-04-20
1187,3,46,6,1,KA9229532,Srinivas Reddy,1988-07-19,M,3,0,2013-09-22
1188,3,46,1,2,KA2165246,Rajesh Rao,1979-05-04,M,3,0,2005-03-05
1189,25,166,7,1,KA9837877,Venkatesh Shetty,1978-12-19,M,3,0,2001-07-06
1190,9,97,1,1,KA1227365,Rajesh Swamy,1979-10-18,M,1,0,2001-11-23
1191,24,161,1,1,KA2784071,Mahesh Rao,1970-02-14,M,6,0,1992-03-07
1192,13,123,1,2,KA6157064,Mahesh Kumar,1971-10-10,M,6,0,1996-03-31
1193,29,178,3,1,KA3064864,Venkatesh Naik,1985-01-08,M,1,0,2010-07-11
1194,1,27,1,4,KA3379596,Ganesh Murthy,1974-01-27,M,1,0,2001-01-10
1195,9,99,2,3,KA4789711,Anitha Kumar,1990-05-30,F,7,0,2014-05-17
1196,1,29,1,3,KA6994631,Ganesh Shetty,1986-12-13,M,2,0,2009-07-03
1197,1,22,7,1,KA3535087,Ganesh Patil,1995-01-28,M,3,0,2020-06-13
1198,28,174,1,3,KA5815154,Santosh Swamy,1977-12-11,M,6,0,2000-10-08
1199,27,170,2,1,KA1036553,Girish Sharma,1980-06-18,M,3,0,2003-12-08
1200,9,100,1,4,KA2129335,Ramesh Patil,1976-12-25,M,2,0,2003-01-05
1201,7,83,1,4,KA6915793,Girish Reddy,1991-04-20,M,6,0,2014-04-21
1202,22,155,2,2,KA5125653,Basavaraj Bhat,1968-06-18,M,7,0,1992-04-25
1203,14,127,3,1,KA4860680,Basavaraj Murthy,1973-02-18,M,7,0,1998-02-15
1204,29,178,3,1,KA2463815,Kumar Murthy,1987-03-08,M,4,0,2013-02-08
1205,8,93,1,2,KA2848116,Dinesh Pillai,1971-12-22,M,1,0,1996-08-12
1206,2,36,6,1,KA3418271,Rekha Pillai,1983-10-20,F,7,0,2008-05-13
1207,2,36,4,1,KA3400426,Venkatesh Naik,1991-10-06,M,7,0,2017-08-24
1208,30,180,1,1,KA8999822,Kumar Patil,1992-04-07,M,3,0,2017-12-19
1209,5,63,1,4,KA3511838,Prakash Reddy,1993-07-25,M,3,0,2015-08-14
1210,30,179,3,1,KA7904201,Ramesh Bhat,1983-08-02,M,6,0,2008-03-15
1211,3,40,1,1,KA3912192,Rajesh Rao,1994-04-30,M,3,0,2021-04-02
1212,12,117,7,1,KA5329433,Kumar Raju,1972-02-29,M,5,0,1998-02-18
1213,5,70,1,4,KA3099389,Kumar Sharma,1992-11-23,M,4,0,2017-10-21
1214,3,48,2,1,KA8859053,Suresh Kumar,1971-12-07,M,8,0,1997-04-23
1215,3,43,2,3,KA8117262,Ravi Pillai,1994-07-27,M,4,0,2021-01-21
1216,22,155,2,2,KA5734646,Ganesh Gowda,1981-12-21,M,3,0,2004-02-11
1217,1,3,3,1,KA4384399,Mahesh Kumar,1983-02-26,M,1,0,2006-03-11
1218,1,12,3,1,KA9116934,Mahesh Swamy,1971-09-25,M,1,0,1998-02-23
1219,8,92,1,2,KA6275972,Mahesh Rao,1984-05-09,M,7,0,2008-07-27
1220,1,25,4,1,KA9448643,Ramesh Bhat,1982-02-27,M,2,0,2006-06-05
1221,9,98,3,1,KA1627606,Ramesh Naik,1975-08-17,M,5,0,2000-11-23
1222,24,161,7,1,KA4885101,Srinivas Gowda,1992-11-01,M,4,0,2018-11-06
1223,3,42,4,1,KA9779300,Ramesh Nair,1974-07-09,M,6,0,1999-05-26
1224,8,93,1,4,KA1671305,Ramesh Patil,1969-01-20,M,7,0,1995-11-02
