VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
46473,42303,Kumar Gowda,43,M,0
46474,42304,Rajesh Sharma,45,T,0
46475,42305,Suresh Murthy,18,M,0
46476,42306,Basavaraj Rao,24,M,0
46477,42307,Vinitha Bhat,40,F,0
46478,42308,Meena Nair,42,F,0
46479,42309,Lakshmi Reddy,37,F,1
46480,42310,Ramesh Murthy,57,M,0
46481,42311,Naveen Patil,40,M,0
46482,42312,Geetha Shetty,12,F,0
46483,42313,Meena Murthy,33,F,0
46484,42314,Basavaraj Kumar,42,M,0
46485,42315,Pushpa Sharma,40,F,0
46486,42315,Srinivas Swamy,7,M,0
46487,42316,Praveen Patil,21,M,0
46488,42316,Dinesh Raju,55,M,0
46489,42317,Usha Patil,44,F,0
46490,42318,Venkatesh Pillai,55,M,0
46491,42319,Kavitha Gowda,32,F,0
46492,42320,Lakshmi Sharma,55,F,0
46493,42321,Rekha Rao,25,F,0
46494,42322,Anitha Bhat,33,F,0
46495,42323,Savitha Rao,39,F,0
46496,42324,Mahesh Sharma,45,M,0
46497,42325,Meena Pillai,18,F,0
46498,42326,Kavitha Shetty,39,F,0
46499,42327,Kavitha Rao,51,F,0
46500,42328,Harish Pillai,19,M,0
46501,42329,Kumar Kumar,27,M,0
46502,42330,Naresh Nair,12,M,0
46503,42331,Ganesh Kumar,34,M,0
46504,42332,Ravi Rao,25,M,0
46505,42332,Praveen Rao,29,M,0
46506,42333,Suresh Raju,43,M,0
46507,42334,Rekha Naik,32,F,0
46508,42335,Shobha Bhat,6,F,0
46509,42336,Kumar Rao,39,M,0
46510,42336,Suma Shetty,20,F,0
46511,42337,Dinesh Rao,21,M,0
46512,42338,Usha Naik,17,F,0
46513,42339,Basavaraj Swamy,36,M,0
46514,42340,Srinivas Gowda,26,M,0
46515,42341,Anitha Swamy,27,F,0
46516,42342,Geetha Naik,44,F,0
46517,42343,Rajesh Reddy,51,M,0
46518,42344,Vinitha Shetty,13,F,0
46519,42345,Mamatha Hegde,5,F,0
46520,42346,Kumar Sharma,39,M,0
46521,42347,Mahesh Patil,18,M,0
46522,42348,Manjunath Bhat,14,M,0
46523,42349,Rekha Swamy,43,F,0
46524,42350,Srinivas Reddy,47,M,0
46525,42350,Ganesh Sharma,53,M,0
46526,42351,Lakshmi Nair,25,F,1
46527,42351,Rajesh Kumar,23,M,0
46528,42352,Geetha Sharma,18,F,0
46529,42352,Asha Reddy,34,F,0
46530,42353,Rekha Bhat,46,F,0
46531,42354,Harish Shetty,21,M,0
46532,42355,Rekha Rao,55,F,0
46533,42356,Meena Nair,18,F,0
46534,42357,Srinivas Gowda,27,M,0
46535,42358,Dinesh Hegde,52,M,0
46536,42359,Manjunath Nair,21,M,0
46537,42360,Meena Reddy,60,F,0
46538,42361,Rekha Raju,28,F,0
46539,42362,Kumar Murthy,43,M,0
46540,42363,Geetha Pillai,40,F,0
46541,42363,Geetha Nair,40,F,0
46542,42364,Rekha Swamy,38,F,0
46543,42365,Meena Swamy,14,F,0
46544,42365,Usha Kumar,36,F,0
46545,42366,Asha Murthy,49,F,0
46546,42367,Anitha Swamy,55,F,0
46547,42368,Mamatha Sharma,43,F,0
46548,42369,Asha Murthy,5,F,0
46549,42370,Anitha Pillai,26,F,0
46550,42371,Venkatesh Kumar,27,M,0
46551,42372,Lakshmi Shetty,18,F,0
46552,42373,Kumar Kumar,40,T,0
46553,42374,Asha Sharma,56,F,0
46554,42375,Ganesh Pillai,49,M,0
46555,42376,Savitha Raju,28,F,0
46556,42377,Basavaraj Nair,28,M,0
46557,42378,Shivaraj Nair,34,T,0
46558,42379,Kavitha Nair,26,F,0
46559,42380,Manjunath Kumar,5,M,0
46560,42381,Lakshmi Swamy,27,F,0
46561,42382,Shivaraj Pillai,18,M,0
46562,42382,Kavitha Raju,36,F,0
46563,42383,Srinivas Shetty,49,M,0
46564,42384,Mahesh Patil,11,M,0
46565,42385,Manjunath Patil,20,M,0
46566,42386,Shivaraj Naik,41,M,0
46567,42387,Suma Naik,43,F,0
46568,42388,Geetha Rao,44,F,0
46569,42389,Savitha Raju,33,F,0
46570,42390,Girish Sharma,37,M,0
46571,42391,Rajesh Shetty,25,M,0
46572,42392,Geetha Bhat,22,F,0
46573,42393,Mahesh Shetty,32,M,0
46574,42394,Prakash Swamy,70,M,0
46575,42395,Meena Patil,28,F,0
46576,42396,Meena Rao,18,F,1
46577,42397,Ramesh Patil,58,M,0
46578,42398,Girish Patil,36,M,0
46579,42399,Kumar Nair,46,M,0
46580,42400,Usha Shetty,31,F,0
46581,42401,Savitha Rao,44,F,0
46582,42402,Asha Kumar,72,F,0
46583,42403,Suresh Nair,14,M,0
46584,42404,Kavitha Raju,53,F,0
46585,42405,Santosh Raju,20,M,0
46586,42406,Meena Naik,60,F,0
46587,42407,Ramesh Gowda,16,M,0
46588,42408,Naresh Kumar,39,M,0
46589,42409,Praveen Gowda,42,M,0
46590,42410,Naresh Rao,24,M,0
46591,42411,Rajesh Pillai,23,T,0
46592,42412,Kumar Nair,52,M,0
46593,42413,Asha Patil,24,F,0
46594,42414,Ganesh Patil,18,M,0
46595,42414,Mahesh Bhat,24,M,0
46596,42415,Asha Shetty,47,F,0
46597,42416,Ramesh Patil,37,M,0
46598,42417,Rajesh Pillai,65,M,0
46599,42418,Praveen Sharma,30,M,0
46600,42419,Pushpa Raju,30,F,0
46601,42419,Rajesh Pillai,21,M,0
46602,42420,Dinesh Pillai,9,M,0
46603,42421,Geetha Bhat,29,F,0
46604,42422,Prakash Murthy,9,M,0
46605,42422,Kavitha Kumar,35,F,0
46606,42423,Asha Rao,22,F,0
46607,42424,Kavitha Murthy,34,F,0
46608,42425,Ravi Pillai,48,M,0
46609,42426,Basavaraj Kumar,19,M,0
46610,42426,Geetha Shetty,50,F,0
46611,42427,Anitha Rao,40,F,0
46612,42428,Manjunath Patil,32,M,0
46613,42429,Harish Gowda,33,M,0
46614,42430,Suresh Nair,66,M,0
46615,42431,Mamatha Sharma,8,F,0
46616,42432,Anitha Hegde,35,F,0
46617,42433,Rekha Murthy,46,F,0
46618,42433,Meena Reddy,39,F,0
46619,42434,Vinitha Kumar,26,F,0
46620,42434,Suma Shetty,68,F,0
46621,42435,Lakshmi Shetty,42,F,0
46622,42436,Ganesh Sharma,32,M,0
46623,42437,Lakshmi Rao,35,F,0
46624,42438,Asha Kumar,7,F,0
46625,42439,Anitha Sharma,33,F,0
46626,42440,Praveen Shetty,28,M,0
46627,42441,Srinivas Raju,34,M,0
46628,42442,Lakshmi Patil,15,F,0
46629,42443,Lakshmi Raju,5,F,0
46630,42444,Lakshmi Murthy,26,F,0
46631,42445,Suresh Shetty,53,M,0
46632,42446,Suresh Swamy,38,M,0
46633,42447,Anitha Rao,33,F,0
46634,42448,Vinitha Hegde,10,F,1
46635,42449,Lakshmi Murthy,37,F,0
46636,42450,Suresh Shetty,24,M,0
46637,42451,Girish Bhat,42,M,0
46638,42452,Venkatesh Pillai,25,M,0
46639,42453,Mamatha Swamy,37,F,0
46640,42454,Mahesh Patil,61,M,0
46641,42455,Kavitha Sharma,5,F,0
46642,42456,Rekha Nair,26,F,0
46643,42457,Shivaraj Raju,31,M,0
46644,42458,Naveen Shetty,32,M,0
46645,42459,Manjunath Gowda,32,M,0
46646,42459,Usha Shetty,22,F,0
46647,42460,Venkatesh Murthy,21,M,0
46648,42461,Mahesh Swamy,12,M,0
46649,42462,Vinitha Hegde,56,F,0
46650,42463,Kavitha Kumar,27,F,0
46651,42464,Mamatha Reddy,44,F,0
46652,42465,Suma Rao,26,F,0
46653,42466,Venkatesh Nair,24,M,0
46654,42467,Suresh Shetty,43,M,0
46655,42468,Mamatha Patil,16,F,0
46656,42469,Manjunath Swamy,22,M,0
46657,42470,Mahesh Pillai,29,M,0
46658,42471,Girish Swamy,30,M,0
46659,42472,Santosh Bhat,39,M,0
46660,42473,Mamatha Kumar,39,F,0
46661,42474,Ramesh Shetty,5,M,0
46662,42475,Rekha Naik,10,F,0
46663,42476,Srinivas Hegde,35,M,0
46664,42477,Savitha Swamy,48,F,0
46665,42478,Ravi Pillai,29,M,0
46666,42479,Pushpa Pillai,37,F,0
46667,42480,Vinitha Swamy,58,F,0
46668,42481,Ravi Naik,30,M,0
46669,42482,Shivaraj Shetty,35,M,0
46670,42483,Ganesh Bhat,46,M,0
46671,42484,Ganesh Pillai,33,M,0
46672,42485,Santosh Bhat,15,M,0
46673,42486,Mahesh Murthy,19,M,0
46674,42487,Srinivas Sharma,54,M,0
46675,42488,Srinivas Reddy,47,M,0
46676,42489,Usha Swamy,48,F,0
46677,42490,Mamatha Pillai,35,F,0
46678,42490,Naresh Shetty,44,M,0
46679,42491,Suresh Nair,38,M,0
46680,42492,Savitha Reddy,39,F,0
46681,42493,Asha Kumar,5,F,0
46682,42494,Suma Sharma,39,F,0
46683,42495,Kumar Gowda,40,M,0
46684,42496,Prakash Shetty,50,M,0
46685,42497,Srinivas Bhat,48,M,0
46686,42498,Kavitha Pillai,13,F,0
46687,42499,Santosh Reddy,16,M,0
46688,42500,Kavitha Naik,29,F,0
46689,42501,Mahesh Naik,60,M,0
46690,42502,Pushpa Kumar,15,F,0
46691,42503,Kumar Murthy,23,M,0
46692,42504,Naresh Swamy,18,M,0
46693,42505,Asha Swamy,35,F,0
46694,42506,Savitha Patil,40,F,0
46695,42507,Harish Bhat,32,M,0
46696,42508,Manjunath Pillai,43,M,0
46697,42509,Vinitha Pillai,30,F,0
46698,42510,Ramesh Pillai,34,M,0
46699,42511,Dinesh Murthy,20,M,0
46700,42512,Naresh Murthy,39,M,0
46701,42513,Rajesh Swamy,57,M,0
46702,42514,Usha Nair,19,F,0
46703,42515,Ramesh Hegde,56,M,0
46704,42516,Venkatesh Patil,50,M,0
46705,42517,Suma Gowda,57,F,0
46706,42518,Naresh Kumar,48,M,0
46707,42519,Rekha Bhat,26,F,0
46708,42520,Vinitha Pillai,33,F,0
46709,42521,Shivaraj Naik,39,M,0
46710,42522,Pushpa Shetty,39,F,0
46711,42523,Meena Reddy,38,F,0
46712,42523,Srinivas Gowda,42,M,0
46713,42524,Ramesh Hegde,34,M,0
46714,42525,Usha Gowda,43,F,0
46715,42526,Girish Rao,23,M,0
46716,42527,Suma Pillai,49,F,0
46717,42528,Suma Sharma,49,F,0
46718,42529,Venkatesh Bhat,52,M,0
46719,42530,Harish Bhat,30,M,0
46720,42530,Mamatha Bhat,32,F,0
46721,42531,Usha Swamy,19,F,0
46722,42532,Santosh Bhat,36,M,0
46723,42533,Anitha Gowda,34,F,0
46724,42533,Ravi Swamy,38,M,0
46725,42534,Geetha Patil,30,F,0
46726,42535,Suma Pillai,31,F,0
46727,42535,Vinitha Murthy,34,F,0
46728,42536,Rekha Sharma,43,F,0
46729,42537,Prakash Patil,38,M,0
46730,42537,Prakash Raju,26,M,0
46731,42538,Manjunath Raju,43,M,0
46732,42539,Lakshmi Naik,33,F,0
46733,42540,Santosh Gowda,29,M,0
46734,42541,Lakshmi Naik,28,F,0
46735,42542,Rekha Rao,50,F,0
46736,42543,Mamatha Murthy,40,F,0
46737,42544,Rekha Gowda,61,F,0
46738,42545,Mamatha Gowda,40,F,0
46739,42545,Shobha Kumar,38,F,0
46740,42546,Shivaraj Hegde,34,M,0
46741,42547,Dinesh Raju,22,M,0
46742,42548,Geetha Pillai,34,F,0
46743,42549,Ganesh Rao,5,T,0
46744,42550,Mamatha Rao,27,F,0
46745,42551,Naveen Pillai,49,M,0
46746,42552,Harish Sharma,43,M,0
46747,42553,Rekha Nair,24,F,0
46748,42554,Praveen Rao,29,M,0
46749,42555,Asha Pillai,33,F,0
46750,42556,Pushpa Murthy,30,F,0
46751,42557,Geetha Shetty,34,F,0
46752,42558,Praveen Hegde,19,M,0
46753,42559,Kavitha Bhat,11,F,0
46754,42560,Lakshmi Shetty,22,F,0
46755,42561,Shivaraj Kumar,48,M,0
46756,42562,Santosh Murthy,30,M,0
46757,42563,Naveen Rao,26,M,0
46758,42564,Anitha Reddy,26,F,0
46759,42565,Lakshmi Naik,34,F,0
46760,42566,Geetha Kumar,46,F,0
46761,42567,Suma Murthy,34,F,0
46762,42568,Naresh Naik,50,M,0
46763,42569,Pushpa Bhat,47,F,0
46764,42570,Pushpa Bhat,26,F,1
46765,42570,Pushpa Hegde,51,F,0
46766,42571,Asha Gowda,38,F,1
46767,42572,Anitha Reddy,34,F,0
46768,42572,Geetha Kumar,16,F,0
46769,42573,Rekha Pillai,19,F,0
46770,42574,Shivaraj Gowda,40,T,0
46771,42575,Meena Hegde,57,F,0
46772,42576,Meena Bhat,73,F,0
46773,42577,Girish Reddy,50,M,0
46774,42578,Basavaraj Nair,32,M,1
46775,42579,Suresh Rao,37,M,0
46776,42580,Kumar Reddy,49,M,0
46777,42581,Lakshmi Gowda,22,F,0
46778,42582,Meena Shetty,54,F,0
46779,42583,Kumar Kumar,29,M,0
46780,42584,Kavitha Gowda,32,F,0
46781,42585,Ramesh Gowda,43,M,0
46782,42586,Praveen Nair,18,M,0
46783,42587,Mahesh Rao,51,M,0
46784,42588,Kumar Naik,18,T,0
46785,42589,Shobha Rao,5,F,0
46786,42590,Girish Nair,36,M,0
46787,42591,Anitha Kumar,27,F,0
46788,42592,Asha Swamy,45,F,0
46789,42593,Harish Shetty,16,M,0
46790,42594,Dinesh Swamy,27,M,0
46791,42595,Praveen Kumar,5,M,0
46792,42596,Manjunath Swamy,23,T,0
46793,42597,Dinesh Nair,9,M,0
46794,42598,Lakshmi Kumar,17,F,1
46795,42598,Kavitha Murthy,24,F,0
46796,42599,Shivaraj Gowda,20,M,0
46797,42600,Naveen Pillai,29,M,0
46798,42601,Praveen Bhat,42,M,0
46799,42602,Rajesh Murthy,18,M,0
46800,42603,Naveen Gowda,56,M,0
46801,42604,Shobha Raju,64,F,0
46802,42605,Kavitha Pillai,50,F,0
46803,42606,Prakash Rao,15,M,0
46804,42607,Kavitha Pillai,69,F,0
46805,42608,Venkatesh Rao,38,M,0
46806,42609,Savitha Hegde,42,F,0
46807,42610,Venkatesh Swamy,27,M,0
46808,42611,Harish Sharma,30,M,0
46809,42612,Usha Hegde,64,F,0
46810,42613,Ganesh Pillai,23,M,0
46811,42614,Rekha Kumar,30,F,0
46812,42614,Savitha Rao,26,F,0
46813,42615,Pushpa Gowda,38,F,0
46814,42616,Ramesh Kumar,26,M,0
46815,42617,Ganesh Nair,11,M,0
46816,42618,Ganesh Bhat,34,M,0
46817,42619,Shobha Raju,45,F,0
46818,42620,Suresh Kumar,37,M,0
46819,42621,Ramesh Raju,5,M,0
46820,42622,Shivaraj Kumar,32,M,0
46821,42623,Manjunath Pillai,18,M,1
46822,42624,Rajesh Gowda,23,M,1
46823,42624,Girish Pillai,20,M,0
46824,42625,Pushpa Patil,31,F,0
46825,42626,Anitha Reddy,27,F,0
46826,42627,Mamatha Rao,28,F,0
46827,42628,Mahesh Raju,49,M,0
46828,42629,Ramesh Kumar,20,M,0
46829,42630,Ganesh Shetty,35,M,0
46830,42631,Naveen Kumar,34,M,0
46831,42632,Srinivas Reddy,25,M,0
46832,42633,Shobha Shetty,40,F,0
46833,42634,Asha Shetty,53,F,0
46834,42635,Vinitha Swamy,28,F,0
46835,42636,Naresh Shetty,34,M,0
46836,42637,Venkatesh Reddy,19,M,0
46837,42638,Asha Reddy,40,F,0
46838,42639,Anitha Raju,39,F,0
46839,42640,Pushpa Murthy,26,F,0
46840,42641,Vinitha Gowda,41,F,0
46841,42642,Kavitha Swamy,34,F,0
46842,42643,Kumar Shetty,37,M,0
46843,42644,Prakash Nair,60,M,0
46844,42645,Ganesh Naik,31,M,0
46845,42646,Geetha Kumar,30,F,0
46846,42647,Savitha Naik,22,F,0
46847,42647,Anitha Rao,60,F,0
46848,42648,Basavaraj Naik,53,M,0
46849,42649,Mahesh Patil,37,M,0
46850,42650,Rekha Sharma,32,F,0
46851,42650,Basavaraj Shetty,55,M,0
46852,42651,Mamatha Naik,10,F,0
46853,42652,Kavitha Rao,51,F,0
46854,42653,Meena Sharma,53,F,0
46855,42654,Asha Reddy,44,F,0
46856,42655,Ramesh Nair,15,M,0
46857,42656,Suma Kumar,60,F,0
46858,42657,Dinesh Kumar,52,M,0
46859,42658,Asha Sharma,23,F,0
46860,42659,Basavaraj Shetty,49,M,0
46861,42660,Shivaraj Murthy,26,M,0
46862,42661,Asha Naik,22,F,0
46863,42662,Savitha Swamy,54,F,0
46864,42663,Srinivas Pillai,58,M,0
46865,42664,Pushpa Pillai,28,F,0
46866,42665,Rekha Shetty,50,F,1
46867,42666,Venkatesh Bhat,31,M,0
46868,42667,Vinitha Nair,39,F,0
46869,42668,Mamatha Sharma,8,F,0
46870,42668,Praveen Kumar,22,M,0
46871,42669,Mahesh Raju,33,M,0
46872,42670,Dinesh Kumar,45,M,0
46873,42671,Santosh Hegde,20,M,0
46874,42672,Kavitha Kumar,61,F,0
46875,42673,Basavaraj Hegde,9,M,0
46876,42674,Usha Patil,28,F,0
46877,42675,Basavaraj Gowda,18,M,0
46878,42676,Kavitha Gowda,39,F,0
46879,42677,Ramesh Naik,34,M,0
46880,42677,Srinivas Kumar,26,M,0
46881,42678,Ramesh Raju,38,M,0
46882,42678,Rajesh Murthy,49,M,0
46883,42679,Kavitha Patil,44,F,0
46884,42679,Dinesh Bhat,36,M,0
46885,42680,Asha Shetty,35,F,0
46886,42681,Anitha Raju,53,F,0
46887,42682,Girish Hegde,37,M,0
46888,42683,Naresh Kumar,12,M,0
46889,42684,Naresh Rao,38,M,0
46890,42685,Santosh Raju,22,M,0
46891,42686,Manjunath Shetty,41,M,0
46892,42686,Praveen Swamy,23,M,0
46893,42687,Suresh Reddy,48,M,0
46894,42688,Shobha Sharma,16,F,1
46895,42689,Praveen Nair,31,T,0
46896,42690,Shobha Murthy,13,F,0
46897,42691,Ramesh Naik,24,M,0
46898,42692,Prakash Sharma,18,M,0
46899,42692,Kavitha Hegde,16,F,0
46900,42693,Ravi Swamy,24,M,0
46901,42694,Harish Murthy,63,M,0
46902,42695,Meena Naik,19,F,0
46903,42696,Suma Nair,41,F,0
46904,42697,Mahesh Shetty,24,M,0
46905,42698,Ravi Shetty,39,M,0
46906,42699,Shivaraj Naik,24,M,0
46907,42700,Manjunath Reddy,25,M,0
46908,42701,Dinesh Murthy,26,M,0
46909,42702,Kumar Sharma,40,M,0
46910,42703,Kavitha Sharma,59,F,0
46911,42704,Ramesh Nair,18,M,0
46912,42705,Naveen Murthy,8,M,0
46913,42706,Suresh Hegde,63,M,0
46914,42707,Rajesh Nair,34,M,0
46915,42708,Suma Rao,26,F,0
46916,42709,Mamatha Pillai,47,F,0
46917,42710,Pushpa Hegde,36,F,0
46918,42710,Kavitha Swamy,46,F,0
46919,42711,Shobha Rao,51,F,0
46920,42712,Anitha Murthy,22,F,0
46921,42713,Naresh Rao,53,M,0
46922,42714,Rekha Naik,27,F,0
46923,42715,Srinivas Gowda,37,M,0
46924,42716,Meena Patil,44,F,0
46925,42717,Rekha Kumar,32,F,0
46926,42718,Basavaraj Sharma,30,M,0
46927,42719,Anitha Bhat,7,F,0
46928,42720,Santosh Raju,59,M,0
46929,42720,Lakshmi Reddy,37,F,0
46930,42721,Meena Shetty,11,F,0
46931,42722,Savitha Naik,76,F,0
46932,42723,Lakshmi Rao,5,F,0
46933,42724,Pushpa Hegde,35,F,0
46934,42725,Shivaraj Reddy,33,M,0
46935,42726,Venkatesh Swamy,22,M,0
46936,42727,Praveen Shetty,19,M,0
46937,42728,Naveen Pillai,19,M,0
46938,42729,Prakash Gowda,26,M,0
46939,42730,Savitha Nair,38,F,0
46940,42730,Harish Nair,35,M,0
46941,42731,Mamatha Hegde,22,F,0
46942,42732,Meena Bhat,33,F,0
46943,42732,Manjunath Kumar,12,M,0
46944,42733,Girish Naik,29,M,0
46945,42734,Mamatha Hegde,42,F,0
46946,42735,Naveen Nair,48,M,0
46947,42736,Mamatha Nair,40,F,0
46948,42737,Savitha Murthy,26,F,0
46949,42738,Vinitha Murthy,67,F,0
46950,42739,Santosh Patil,63,M,1
46951,42740,Prakash Murthy,38,M,1
46952,42741,Suresh Gowda,33,M,0
46953,42742,Basavaraj Kumar,5,M,0
46954,42743,Rajesh Swamy,62,T,0
46955,42743,Ganesh Rao,43,M,0
46956,42744,Kavitha Reddy,47,F,1
46957,42745,Asha Naik,50,F,0
46958,42746,Geetha Kumar,44,F,0
46959,42747,Suma Reddy,13,F,0
46960,42748,Suma Raju,33,F,0
46961,42749,Prakash Shetty,26,M,0
46962,42750,Usha Nair,45,F,0
46963,42751,Usha Hegde,44,F,0
46964,42752,Vinitha Naik,46,F,0
46965,42753,Prakash Bhat,42,M,0
46966,42754,Lakshmi Reddy,18,F,0
46967,42755,Naveen Naik,29,T,0
46968,42756,Praveen Raju,44,M,0
46969,42757,Suresh Hegde,5,M,0
46970,42758,Shobha Gowda,56,F,0
46971,42759,Kavitha Reddy,35,F,0
46972,42760,Suma Pillai,47,F,0
46973,42760,Meena Patil,56,F,0
46974,42761,Srinivas Murthy,60,M,0
46975,42762,Kumar Pillai,19,M,0
46976,42763,Lakshmi Swamy,8,F,0
46977,42764,Vinitha Naik,52,F,0
46978,42765,Naveen Raju,45,M,0
46979,42766,Asha Shetty,69,F,0
46980,42767,Dinesh Hegde,28,M,0
46981,42768,Praveen Kumar,14,M,0
46982,42769,Geetha Nair,31,F,0
46983,42769,Lakshmi Nair,53,F,0
46984,42770,Naveen Patil,26,M,0
46985,42771,Manjunath Gowda,28,M,0
46986,42772,Mahesh Swamy,22,M,0
46987,42773,Kavitha Naik,64,F,0
46988,42774,Kumar Naik,20,M,0
46989,42775,Ganesh Swamy,29,M,0
46990,42776,Suresh Rao,5,M,0
46991,42777,Asha Raju,18,F,0
46992,42778,Suma Swamy,47,F,0
46993,42779,Prakash Hegde,21,M,0
46994,42780,Shivaraj Murthy,17,M,0
46995,42781,Dinesh Rao,39,M,0
46996,42782,Lakshmi Bhat,34,F,0
46997,42783,Savitha Rao,25,F,0
46998,42784,Girish Swamy,27,M,0
46999,42785,Rekha Raju,49,F,0
47000,42786,Praveen Bhat,55,M,0
47001,42787,Savitha Swamy,28,F,0
47002,42788,Basavaraj Hegde,48,M,0
47003,42789,Mamatha Rao,24,F,0
47004,42790,Praveen Swamy,41,T,0
47005,42791,Srinivas Murthy,33,M,0
47006,42792,Anitha Pillai,32,F,0
47007,42793,Usha Raju,31,F,0
47008,42794,Anitha Gowda,17,F,0
47009,42795,Pushpa Patil,51,F,0
47010,42796,Girish Raju,41,M,0
47011,42797,Girish Swamy,34,M,0
47012,42798,Praveen Naik,55,M,0
47013,42799,Ravi Murthy,39,M,0
47014,42800,Rekha Nair,27,F,0
47015,42801,Rekha Reddy,21,F,0
47016,42802,Shivaraj Naik,21,M,0
47017,42803,Anitha Kumar,55,F,0
47018,42804,Rekha Sharma,64,F,0
47019,42805,Rekha Sharma,21,F,0
47020,42806,Harish Reddy,29,M,0
47021,42807,Ravi Pillai,27,M,0
47022,42808,Geetha Kumar,17,F,0
47023,42809,Manjunath Bhat,40,M,0
47024,42810,Vinitha Pillai,23,F,0
47025,42810,Rekha Rao,70,F,0
47026,42811,Shivaraj Hegde,42,M,0
47027,42812,Naresh Naik,48,M,0
47028,42813,Praveen Swamy,50,M,1
47029,42814,Suresh Nair,47,M,0
47030,42815,Geetha Gowda,32,F,0
47031,42816,Harish Bhat,28,M,0
47032,42817,Dinesh Reddy,64,M,0
47033,42818,Srinivas Patil,19,M,0
47034,42819,Mamatha Pillai,21,F,0
47035,42820,Manjunath Raju,6,M,0
47036,42821,Mamatha Kumar,43,F,0
47037,42821,Manjunath Kumar,29,M,0
47038,42822,Ravi Pillai,59,M,0
47039,42823,Ganesh Nair,37,M,0
47040,42823,Prakash Pillai,24,M,0
47041,42824,Venkatesh Murthy,32,M,0
47042,42825,Anitha Sharma,39,F,0
47043,42826,Kavitha Sharma,26,F,1
47044,42827,Santosh Swamy,35,M,0
47045,42828,Shobha Kumar,42,F,0
47046,42829,Girish Pillai,35,M,0
47047,42830,Ramesh Gowda,13,M,0
47048,42830,Basavaraj Shetty,42,M,0
47049,42831,Kavitha Patil,46,F,0
47050,42832,Savitha Bhat,31,F,0
47051,42833,Rajesh Hegde,41,M,0
47052,42834,Rajesh Rao,18,M,0
47053,42835,Meena Patil,13,F,0
47054,42836,Rajesh Naik,51,M,0
47055,42837,Vinitha Sharma,37,F,1
47056,42838,Usha Shetty,15,F,0
47057,42839,Shobha Reddy,25,F,0
47058,42839,Pushpa Pillai,57,F,0
47059,42840,Kavitha Pillai,43,F,0
47060,42841,Rajesh Rao,38,M,0
47061,42842,Ravi Swamy,36,M,0
47062,42843,Dinesh Shetty,35,M,0
47063,42844,Anitha Rao,41,F,0
47064,42845,Basavaraj Naik,20,M,0
47065,42846,Rekha Shetty,52,F,0
47066,42847,Usha Raju,31,F,0
47067,42848,Rajesh Rao,18,M,0
47068,42849,Mamatha Nair,46,F,0
47069,42849,Savitha Nair,46,F,0
47070,42850,Ramesh Nair,40,M,0
47071,42851,Shobha Reddy,30,F,0
47072,42852,Manjunath Hegde,39,M,0
47073,42853,Mamatha Kumar,24,F,0
47074,42854,Kavitha Bhat,24,F,0
47075,42855,Basavaraj Bhat,39,M,0
47076,42856,Vinitha Gowda,42,F,1
47077,42857,Srinivas Raju,32,M,0
47078,42858,Santosh Hegde,37,M,0
47079,42859,Ganesh Swamy,51,M,0
47080,42860,Kumar Bhat,59,M,0
47081,42861,Ramesh Reddy,46,M,0
47082,42862,Venkatesh Pillai,43,M,0
47083,42863,Basavaraj Swamy,18,M,0
47084,42864,Venkatesh Murthy,30,M,0
47085,42865,Venkatesh Kumar,6,M,0
47086,42866,Vinitha Bhat,33,F,0
47087,42867,Geetha Bhat,57,F,0
47088,42868,Naveen Nair,24,M,0
47089,42869,Ravi Hegde,40,M,0
47090,42870,Suma Reddy,41,F,0
47091,42871,Naveen Swamy,42,M,0
47092,42872,Pushpa Kumar,46,F,0
47093,42873,Kavitha Raju,47,F,0
47094,42874,Basavaraj Bhat,38,M,0
47095,42875,Usha Hegde,37,F,0
47096,42875,Ramesh Gowda,36,M,0
47097,42876,Santosh Murthy,44,M,0
47098,42877,Dinesh Bhat,39,M,0
47099,42878,Lakshmi Raju,41,F,0
47100,42879,Vinitha Bhat,36,F,0
47101,42880,Girish Shetty,34,M,0
47102,42881,Santosh Swamy,52,T,0
47103,42882,Prakash Swamy,27,M,0
47104,42883,Ravi Gowda,47,M,0
47105,42884,Asha Pillai,24,F,0
47106,42885,Rekha Shetty,35,F,0
47107,42886,Girish Bhat,22,M,0
47108,42887,Venkatesh Pillai,49,M,0
47109,42888,Shobha Nair,41,F,0
47110,42889,Kumar Murthy,16,M,0
47111,42890,Asha Rao,20,F,0
47112,42891,Asha Pillai,28,F,0
47113,42892,Mamatha Hegde,23,F,0
47114,42893,Srinivas Bhat,46,M,0
47115,42894,Srinivas Bhat,40,M,0
47116,42895,Basavaraj Swamy,60,M,0
47117,42896,Shobha Swamy,49,F,0
47118,42897,Lakshmi Naik,5,F,0
47119,42897,Shobha Bhat,28,F,0
47120,42898,Suresh Shetty,30,T,0
47121,42899,Ramesh Hegde,35,M,0
47122,42900,Prakash Gowda,27,M,0
47123,42901,Asha Rao,25,F,0
47124,42902,Suma Pillai,27,F,0
47125,42903,Girish Kumar,34,M,0
47126,42904,Mamatha Rao,73,F,0
47127,42905,Mamatha Gowda,46,F,0
47128,42906,Mahesh Swamy,43,M,0
47129,42907,Basavaraj Murthy,5,M,0
47130,42908,Kavitha Rao,19,F,0
47131,42909,Rajesh Murthy,45,M,0
47132,42910,Girish Kumar,38,M,0
47133,42911,Geetha Naik,39,F,0
