ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
45330,45330,Mamatha Bhat,34,1,1,6,M
45331,45331,Ramesh Rao,50,3,1,2,F
45332,45332,Anitha Rao,42,4,1,3,M
45333,45333,Amaira Taneja,41,3,1,1,M
45334,45334,Bhavna Ghose,18,1,1,5,M
45335,45335,Ramesh Rao,50,2,1,1,F
45336,45336,Unni Borde,40,1,1,2,M
45337,45337,Anitha Swamy,47,2,1,2,F
45338,45338,Yash Sathe,57,6,1,2,M
45339,45339,Suma Pillai,44,3,1,1,F
45340,45340,Anitha Sharma,38,3,1,1,M
45341,45341,Harish Patil,43,2,1,1,F
45342,45342,Savitha Hegde,40,4,1,1,M
45343,45343,Santosh Murthy,28,8,2,5,M
45344,45344,Mahesh Gowda,50,2,2,2,M
45345,45345,Suma Raju,18,10,1,5,F
45346,45346,Kamala Palan,31,5,1,5,F
45347,45347,Yashawini Korpal,18,4,2,3,M
45348,45348,Praveen Gowda,56,1,1,2,F
45349,45349,Rohan Lanka,41,4,1,4,F
45350,45350,Reva Sarin,33,5,1,2,F
45351,45351,Anmol Vyas,27,8,1,1,M
45352,45352,Santosh Murthy,40,1,1,5,M
45353,45353,Pushpa Murthy,57,1,1,1,F
45354,45354,Kumar Rao,43,1,1,3,F
45355,45355,Aadhya Kadakia,25,1,1,2,M
45356,45356,Ravi Pillai,26,1,1,10,M
45357,45357,Rachit Barman,39,3,2,2,F
45358,45358,Suma Rao,58,4,1,1,F
45359,45359,Naresh Patil,18,1,1,2,F
45360,45360,Lakshmi Reddy,49,3,1,1,M
45361,45361,Shivaraj Gowda,50,2,1,1,F
45362,45362,Omya Dutta,43,5,2,1,F
45363,45363,Ishani Singhal,68,1,1,2,M
45364,45364,Zaitra Agrawal,30,1,1,3,F
45365,45365,Bhavani Bajwa,34,1,1,5,M
45366,45366,Geetha Reddy,29,2,1,4,M
45367,45367,Anitha Nair,44,1,1,8,M
45368,45368,Savitha Kumar,36,9,1,7,F
45369,45369,Nitara Karan,24,1,1,2,M
45370,45370,Rekha Reddy,25,4,1,3,M
45371,45371,Caleb Karan,46,1,3,5,M
45372,45372,Suma Gowda,49,8,1,4,F
45373,45373,Patrick Padmanabhan,66,1,2,1,F
45374,45374,Usha Sharma,34,2,1,1,F
45375,45375,Meena Naik,58,3,1,5,M
45376,45376,Dakshesh Johal,51,5,1,10,F
45377,45377,Bhanumati Prabhu,48,8,3,2,M
45378,45378,Kumar Pillai,47,3,1,2,M
45379,45379,Ravi Pillai,44,3,1,3,F
45380,45380,Bimala Agrawal,18,2,1,2,F
45381,45381,Anya Oak,28,5,1,5,M
45382,45382,Kavitha Raju,62,1,2,4,M
45383,45383,Ravi Hegde,50,5,1,4,M
45384,45384,Suresh Naik,20,2,1,6,F
45385,45385,Pushpa Raju,41,4,1,7,F
45386,45386,Naveen Hegde,23,2,1,6,M
45387,45387,Advik Sem,38,3,1,7,T
45388,45388,Rishi Narasimhan,57,1,1,6,F
45389,45389,Gautam Virk,20,4,1,2,F
45390,45390,Girish Gowda,35,1,1,8,F
45391,45391,Venkatesh Shetty,27,2,1,5,F
45392,45392,Advay Jhaveri,18,1,1,2,M
45393,45393,Manjunath Rao,26,6,1,2,F
45394,45394,Prakash Raju,42,6,1,2,M
45395,45395,Santosh Rao,41,5,1,4,M
45396,45396,Vinitha Reddy,32,7,2,7,F
45397,45397,Naveen Sharma,18,2,1,5,M
45398,45398,Prakash Nair,64,4,1,2,M
45399,45399,Rishi Narasimhan,18,2,1,6,M
45400,45400,Praveen Hegde,33,4,1,2,M
45401,45401,Sai Chokshi,32,7,2,6,F
45402,45402,Ayush Sabharwal,20,3,1,3,F
45403,45403,Santosh Swamy,38,7,1,4,F
45404,45404,Jairaj Tank,36,5,1,2,F
45405,45405,Kritika Handa,52,8,1,3,M
45406,45406,Lakshmi Murthy,48,9,1,2,M
45407,45407,Mamatha Murthy,37,7,4,3,F
45408,45408,Mugdha Baria,47,5,1,2,F
45409,45409,Ria Wali,28,4,2,5,F
45410,45410,Lakshmi Shetty,40,4,1,5,M
45411,45411,Naveen Gowda,50,4,1,2,M
45412,45412,Alka Goel,18,1,1,5,M
45413,45413,Rekha Hegde,53,2,2,3,F
45414,45414,Venkatesh Naik,28,5,1,5,T
45415,45415,Ramesh Shetty,20,4,1,8,M
45416,45416,Leela Khurana,30,3,1,7,F
45417,45417,Shaurya Kumar,59,1,1,1,F
45418,45418,Pushpa Sharma,25,2,1,6,F
45419,45419,Vinitha Reddy,33,4,1,2,T
45420,45420,Ravi Gowda,28,3,1,8,M
45421,45421,Niharika Iyer,32,2,2,2,M
45422,45422,Daksh Gupta,56,3,1,5,M
45423,45423,Rajesh Murthy,28,2,1,1,M
45424,45424,Vivaan Kothari,42,3,1,7,M
45425,45425,Mahesh Reddy,49,2,1,1,M
45426,45426,Dinesh Murthy,56,1,1,2,F
45427,45427,Dinesh Hegde,43,1,1,2,M
45428,45428,Rajesh Murthy,22,4,1,6,M
45429,45429,Suresh Nair,56,1,1,2,F
45430,45430,Rajesh Pillai,40,5,1,2,F
45431,45431,Basavaraj Swamy,20,1,2,2,F
45432,45432,Oeshi Guha,18,5,2,6,F
45433,45433,Suresh Raju,48,4,1,2,F
45434,45434,Shobha Reddy,24,4,1,1,M
45435,45435,Bhavini Rama,52,8,3,1,F
45436,45436,Meena Swamy,59,1,1,1,M
45437,45437,Azad Kade,51,8,1,5,M
45438,45438,Neha Swamy,30,3,2,1,F
45439,45439,Krish Lata,37,5,1,1,M
45440,45440,Faraj Bhattacharyya,18,2,1,8,F
45441,45441,Shivaraj Raju,29,3,2,5,F
45442,45442,Anitha Reddy,44,4,1,4,M
45443,45443,Unni Ramachandran,18,4,1,1,F
45444,45444,Omaja Pingle,22,2,1,8,F
45445,45445,Yadavi Samra,29,5,1,4,F
45446,45446,Pushti Bhatnagar,52,1,1,3,M
45447,45447,Krish Jayaraman,62,8,1,8,F
45448,45448,Suma Bhat,37,2,1,1,M
45449,45449,Pushpa Murthy,30,8,1,5,M
45450,45450,Naresh Naik,32,4,1,5,M
45451,45451,Osha Pandey,18,4,1,5,M
45452,45452,Girish Gowda,43,4,1,3,F
45453,45453,Shivaraj Shetty,18,1,3,5,F
45454,45454,Shivaraj Shetty,18,4,1,2,M
45455,45455,Rajesh Gowda,29,2,1,5,F
45456,45456,Anitha Sharma,48,4,1,3,M
45457,45457,Geetha Shetty,54,2,1,4,F
45458,45458,Praveen Rao,43,3,1,4,F
45459,45459,Ramesh Murthy,28,5,1,1,F
45460,45460,Omisha Chokshi,44,3,1,3,M
45461,45461,Basavaraj Naik,65,3,1,1,F
45462,45462,Mahesh Patil,51,7,1,10,M
45463,45463,Lakshmi Rao,21,5,1,2,F
45464,45464,Manjunath Shetty,41,1,1,2,M
45465,45465,Naresh Pillai,47,3,1,3,M
45466,45466,Usha Naik,52,5,1,6,F
45467,45467,Suresh Rao,35,1,1,2,M
45468,45468,Santosh Pillai,45,2,1,1,M
45469,45469,Rekha Reddy,22,1,2,1,M
45470,45470,Ranveer Parikh,27,3,1,2,F
45471,45471,Sai Choudhary,33,10,1,9,F
45472,45472,Charvi Sule,27,6,1,3,F
45473,45473,Srinivas Bhat,36,1,1,1,M
45474,45474,Bhavani Behl,42,2,1,6,M
45475,45475,Savitha Gowda,38,4,1,1,F
45476,45476,Girish Swamy,23,5,1,4,M
45477,45477,Asha Kumar,18,4,1,2,M
45478,45478,Yashoda Garg,45,5,1,4,F
45479,45479,Asha Kumar,24,3,1,6,M
45480,45480,Quincy Patel,38,4,2,2,M
45481,45481,Kumar Sharma,49,1,1,1,F
45482,45482,Kavitha Reddy,46,3,1,4,M
45483,45483,Gautam Mohan,40,1,1,3,F
45484,45484,Meena Rao,27,7,1,2,M
45485,45485,Meena Swamy,29,2,1,5,F
45486,45486,Luke Dani,44,1,2,3,F
45487,45487,Ekavir Nair,55,1,1,6,F
45488,45488,Girish Gowda,18,6,1,2,F
45489,45489,Anitha Bhat,70,2,1,1,F
45490,45490,Dinesh Patil,26,5,2,7,M
45491,45491,Vinitha Naik,36,1,1,5,M
45492,45492,Shobha Patil,34,5,1,4,F
45493,45493,Venkatesh Patil,23,5,2,1,F
45494,45494,Rekha Shetty,43,9,1,1,M
45495,45495,Rajesh Swamy,58,1,1,5,M
45496,45496,Basavaraj Nair,33,5,1,1,F
45497,45497,Chanchal Hari,46,3,1,2,M
45498,45498,Umang Agate,53,3,1,3,F
45499,45499,Dominic Bala,52,5,1,5,M
45500,45500,Ganesh Sharma,23,4,1,1,F
45501,45501,Asha Pillai,27,1,1,1,M
45502,45502,George Ben,35,5,3,1,M
45503,45503,Lekha Naik,19,8,1,2,M
45504,45504,Bhavani Dhaliwal,36,4,1,1,F
45505,45505,Lakshmi Murthy,30,7,1,3,F
45506,45506,Meena Hegde,39,5,1,10,F
45507,45507,Rajesh Swamy,18,2,1,7,M
45508,45508,Ravi Patil,38,1,2,6,M
45509,45509,Jalsa Devi,22,3,1,3,M
45510,45510,Anitha Raju,32,5,1,4,M
45511,45511,Nathaniel De,32,10,1,9,M
45512,45512,Usha Kumar,25,1,1,2,M
45513,45513,Suma Gowda,42,1,1,5,M
45514,45514,Manjunath Kumar,35,1,1,6,M
45515,45515,Ramesh Nair,29,4,1,3,F
45516,45516,Rekha Pillai,30,9,1,4,M
45517,45517,Anitha Naik,54,2,1,2,M
45518,45518,Lucky Sarma,25,2,2,3,M
45519,45519,Venkatesh Murthy,18,1,1,1,M
45520,45520,Rachit Radhakrishnan,58,1,1,2,M
45521,45521,Neel Kumer,47,2,1,6,M
45522,45522,Yatin Dugar,18,4,1,6,F
45523,45523,Wakeeta Sachar,18,6,1,4,M
45524,45524,Pushpa Naik,27,1,1,3,M
45525,45525,Rajesh Nair,43,1,1,2,F
45526,45526,Manjunath Nair,33,4,2,2,M
45527,45527,Vritti Subramanian,20,4,2,10,M
45528,45528,Mamatha Bhat,30,4,1,5,F
45529,45529,Rajesh Reddy,37,6,1,1,F
45530,45530,Asha Shetty,62,6,1,5,M
45531,45531,Santosh Nair,38,1,1,1,F
45532,45532,Anitha Murthy,33,3,1,2,F
45533,45533,Kavitha Shetty,31,3,1,2,M
45534,45534,Mamatha Swamy,29,5,1,2,M
45535,45535,Usha Bhat,25,1,2,7,M
45536,45536,Chakradhar Muni,19,1,1,2,M
45537,45537,Kavya Dixit,19,1,2,1,F
45538,45538,Oviya Ramesh,31,2,1,2,M
45539,45539,Kavitha Bhat,37,1,2,2,M
45540,45540,Chandani Chaudhari,27,6,1,5,F
45541,45541,Dinesh Pillai,49,8,1,6,F
45542,45542,Ekapad Dutta,37,2,1,1,M
45543,45543,Venkatesh Shetty,40,5,2,5,F
45544,45544,Suresh Rao,29,5,1,6,M
45545,45545,Ganesh Murthy,39,2,1,2,F
45546,45546,Dinesh Naik,24,1,1,5,M
45547,45547,Ramesh Shetty,34,1,2,3,M
45548,45548,Naveen Bhat,37,8,1,2,M
45549,45549,Rekha Kumar,36,3,1,9,M
45550,45550,Shobha Rao,59,2,1,1,F
45551,45551,Mamatha Kumar,52,4,1,8,M
45552,45552,Sanya Kapadia,46,1,1,5,M
45553,45553,Vasana Mahal,41,2,1,3,M
45554,45554,Anitha Pillai,18,7,1,2,M
45555,45555,Naveen Shetty,18,5,1,6,F
45556,45556,Asha Bhat,42,2,1,3,F
45557,45557,Mason Tara,38,7,1,2,M
45558,45558,Arjun Bains,55,4,1,1,M
45559,45559,Harish Naik,52,3,1,5,M
45560,45560,Widisha Gade,42,1,2,9,F
45561,45561,Lucky Gera,36,5,1,5,M
45562,45562,Lakshmi Raju,36,1,1,2,F
45563,45563,Vamakshi Bala,54,3,1,2,M
45564,45564,Naveen Pillai,35,1,1,3,M
45565,45565,Chasmum Agate,49,1,2,1,F
45566,45566,Meena Patil,68,1,2,3,F
45567,45567,Asha Hegde,34,5,1,2,M
45568,45568,Abeer Sura,18,1,1,7,F
45569,45569,Lakshmi Murthy,61,1,1,6,F
45570,45570,Ravi Kumar,58,4,1,3,F
45571,45571,Lakshmi Swamy,38,2,1,5,T
45572,45572,Girindra Seth,60,7,1,1,F
45573,45573,Prakash Shetty,42,4,1,6,F
45574,45574,Chasmum Wali,34,6,1,2,M
45575,45575,Usha Shetty,18,4,1,7,M
45576,45576,Urmi Gade,22,8,1,3,M
45577,45577,Kiaan Lall,39,2,1,2,M
45578,45578,Meena Naik,50,6,1,1,M
45579,45579,Naresh Raju,32,5,1,3,M
45580,45580,Ramesh Kumar,45,2,1,4,M
45581,45581,Indira Brar,44,1,1,3,M
45582,45582,Wyatt Bera,18,4,2,6,M
45583,45583,Mamatha Pillai,20,10,1,1,F
45584,45584,Suma Swamy,32,4,1,2,M
45585,45585,Praveen Nair,44,4,1,3,M
45586,45586,Rekha Reddy,43,3,1,2,M
45587,45587,Vasana Chaudhari,40,1,1,2,M
45588,45588,Suresh Kumar,35,8,1,5,F
45589,45589,Anita Batra,39,1,1,3,F
45590,45590,Laksh Kar,36,1,1,3,F
45591,45591,Yochana Cheema,56,1,1,1,F
45592,45592,Naveen Dada,20,5,1,2,M
45593,45593,Santosh Reddy,32,1,1,2,M
45594,45594,Savitha Bhat,49,6,1,2,F
45595,45595,Usha Raju,53,2,1,3,F
45596,45596,Pushpa Shetty,42,10,1,2,M
45597,45597,Lakshmi Reddy,57,1,1,5,M
45598,45598,Hemang Golla,54,5,1,2,F
45599,45599,Shivaraj Nair,30,2,2,2,F
45600,45600,Basavaraj Rao,26,4,1,3,F
45601,45601,Suma Bhat,20,2,2,5,M
45602,45602,Rekha Rao,36,3,1,5,F
45603,45603,Samaksh Devi,57,2,1,2,F
45604,45604,Prakash Raju,43,6,1,2,M
45605,45605,Usha Naik,42,1,1,5,M
45606,45606,Venkatesh Pillai,33,6,1,2,M
45607,45607,Suma Shetty,35,1,1,2,M
45608,45608,Suresh Swamy,26,2,1,1,F
45609,45609,Pushpa Patil,31,3,1,6,F
45610,45610,Zaid De,20,2,1,2,M
45611,45611,Usha Gowda,32,3,3,2,M
45612,45612,Caleb Sachar,27,3,1,2,F
45613,45613,Ravi Shetty,28,1,2,6,M
45614,45614,Mitesh Kalita,27,5,2,1,F
45615,45615,Ganesh Swamy,26,3,1,2,M
45616,45616,Nakul Badal,51,3,1,3,M
45617,45617,Jairaj Chakraborty,47,1,1,9,M
45618,45618,Ravi Swamy,50,2,1,2,M
45619,45619,Bishakha Shankar,51,4,1,9,M
45620,45620,Nimrat Ahluwalia,53,4,2,2,F
45621,45621,Suma Nair,71,2,1,3,M
45622,45622,Garima Doshi,18,5,1,2,M
45623,45623,Abeer Ram,30,9,1,2,M
45624,45624,Naresh Patil,18,4,2,6,F
45625,45625,Unni Apte,37,1,1,3,F
45626,45626,Janya Sangha,27,3,1,8,M
45627,45627,Usha Patil,31,7,1,5,F
45628,45628,Harish Shetty,31,2,1,3,F
45629,45629,Naveen Nair,35,7,1,4,M
45630,45630,Vihaan Srinivas,69,4,1,1,M
45631,45631,Prakash Sharma,47,1,1,3,M
45632,45632,Devansh Mander,42,3,1,4,M
45633,45633,Chakradev Chandra,30,2,1,2,M
45634,45634,Urvi Bahl,26,3,1,3,M
45635,45635,Prakash Swamy,31,1,1,4,M
45636,45636,Dhriti Swamy,45,3,1,8,M
45637,45637,Maanas Yohannan,44,5,2,5,M
45638,45638,Manjunath Nair,47,1,1,1,M
45639,45639,Shivaraj Patil,76,1,2,2,F
45640,45640,Meena Swamy,36,7,3,4,F
45641,45641,Dinesh Pillai,36,1,4,6,M
45642,45642,Girish Bora,29,5,1,3,F
45643,45643,Santosh Kumar,56,5,1,2,F
45644,45644,Mahesh Nair,61,3,1,2,F
45645,45645,Radhika Banik,50,2,1,3,M
45646,45646,Gunbir Mangal,52,1,1,2,M
45647,45647,Ravi Reddy,35,1,1,4,F
45648,45648,Praveen Kumar,32,5,1,1,F
45649,45649,Yochana Dar,18,1,1,1,M
45650,45650,Eshana Batta,52,5,1,1,F
45651,45651,Lakshmi Naik,31,2,1,2,F
45652,45652,Usha Reddy,61,4,1,2,M
45653,45653,Gaurika Krish,55,1,2,1,M
45654,45654,Oni Pandit,52,2,2,1,F
45655,45655,Asha Sharma,44,5,1,7,F
45656,45656,Suresh Murthy,49,5,1,2,F
45657,45657,Geetha Nair,48,10,2,2,F
45658,45658,Basavaraj Sharma,38,2,1,6,M
45659,45659,Kumar Naik,43,6,3,1,M
45660,45660,Shivaraj Patil,20,2,1,1,T
45661,45661,Vinitha Nair,42,3,1,3,M
45662,45662,Naveen Sharma,42,3,1,7,F
45663,45663,Santosh Kumar,32,2,1,5,T
45664,45664,Ranbir Mangat,68,3,3,5,F
45665,45665,Srinivas Reddy,38,4,1,2,M
45666,45666,Rekha Kumar,28,6,1,3,F
45667,45667,Anitha Reddy,30,6,1,3,M
45668,45668,Usha Gowda,45,2,1,5,F
45669,45669,Srinivas Raju,28,2,1,2,F
45670,45670,Naveen Shetty,40,1,1,5,M
45671,45671,Rajesh Shetty,52,1,1,6,M
45672,45672,Asha Nair,52,4,1,6,M
45673,45673,Neha Shroff,18,1,1,4,M
45674,45674,Lakshmi Sharma,33,4,1,6,T
45675,45675,Venkatesh Sharma,31,8,1,4,M
45676,45676,Mahesh Pillai,56,2,1,4,M
45677,45677,Yagnesh Khosla,46,1,1,3,F
45678,45678,Venkatesh Reddy,43,1,1,1,M
45679,45679,Pushpa Patil,19,8,1,2,M
45680,45680,Vinitha Naik,32,1,1,3,F
45681,45681,Shobha Shetty,31,4,3,1,M
45682,45682,Rekha Shetty,20,3,1,1,F
45683,45683,Suma Hegde,65,4,1,1,M
45684,45684,Shobha Pillai,38,3,2,5,F
45685,45685,Lakshmi Nair,39,4,1,7,M
45686,45686,Girish Murthy,40,1,1,7,F
45687,45687,Ravi Gowda,37,5,1,1,F
45688,45688,Suma Kumar,33,1,1,6,F
45689,45689,Meena Sharma,33,9,1,2,F
45690,45690,Shivaraj Hegde,66,2,1,3,M
45691,45691,Meena Patil,43,2,1,3,F
45692,45692,Pahal Chopra,76,6,1,5,M
45693,45693,Shivansh Prabhu,38,2,1,1,M
45694,45694,Ravi Reddy,76,1,1,4,F
45695,45695,Ikbal Lala,41,6,1,8,F
45696,45696,Rajeshri Vala,47,2,4,2,F
45697,45697,Gauri Khanna,44,2,1,8,F
45698,45698,Santosh Raju,19,8,1,6,F
45699,45699,Naveen Bhat,19,7,1,6,M
45700,45700,Mamatha Gowda,59,2,2,1,M
45701,45701,Meena Patil,30,1,1,9,F
45702,45702,Shobha Reddy,32,3,1,4,M
45703,45703,Abhiram Barad,18,1,1,7,M
45704,45704,Aarush Dada,43,2,1,2,M
45705,45705,Suma Murthy,50,8,1,2,M
45706,45706,Dinesh Reddy,45,2,1,1,M
45707,45707,Balvan Vig,29,1,1,1,M
45708,45708,Anitha Shetty,29,3,2,1,F
45709,45709,Girish Swamy,45,1,1,1,M
45710,45710,Manjunath Sharma,33,1,3,1,F
45711,45711,Shobha Rao,40,3,2,6,M
45712,45712,Shivaraj Pillai,42,1,1,6,M
45713,45713,Radhika Bhasin,35,1,1,8,M
45714,45714,Rekha Bhat,31,5,2,2,M
45715,45715,Mamatha Sharma,29,2,1,4,F
45716,45716,Rekha Swamy,24,3,1,6,M
45717,45717,Vinitha Gowda,51,1,1,8,M
45718,45718,Anitha Gowda,18,2,1,1,M
45719,45719,Odika Gara,18,1,1,1,M
45720,45720,Reva Das,43,4,3,1,M
45721,45721,Suma Hegde,48,3,1,3,F
45722,45722,Manjunath Murthy,38,4,1,2,M
45723,45723,Prisha Bala,40,1,1,4,F
45724,45724,Anitha Kumar,54,1,1,5,M
45725,45725,Mahika Kannan,27,6,1,4,F
45726,45726,Praveen Naik,47,3,1,1,M
45727,45727,Omaja Karan,49,1,1,5,F
45728,45728,Bina Sankar,58,6,1,4,F
45729,45729,Asha Raju,43,3,1,1,M
45730,45730,Nirja Mital,32,2,1,1,F
45731,45731,Raksha Seth,18,8,2,1,M
45732,45732,Rekha Reddy,23,2,2,4,M
45733,45733,Manjunath Bhat,54,8,1,2,F
45734,45734,Kumar Hegde,32,5,1,5,M
45735,45735,Madhav Bal,24,3,2,5,M
45736,45736,Basavaraj Reddy,18,2,1,6,F
45737,45737,Onkar Rajagopal,21,4,2,2,F
45738,45738,Unni Raman,31,3,1,3,F
45739,45739,Mamatha Swamy,33,4,1,2,M
45740,45740,Usha Sharma,47,1,1,1,M
45741,45741,Ganesh Swamy,39,5,1,5,M
45742,45742,Hamsini Nanda,23,1,2,7,M
45743,45743,Pratyush Koshy,51,7,1,5,F
45744,45744,Lakshmi Patil,43,1,1,8,F
45745,45745,Jacob Patel,36,1,2,10,F
45746,45746,Rudra Golla,27,2,1,2,F
45747,45747,Asha Swamy,65,5,1,5,M
45748,45748,Vinitha Hegde,61,1,1,5,F
45749,45749,Indali Soman,18,5,1,4,M
45750,45750,Naveen Patil,24,2,2,3,M
45751,45751,Quincy Thakkar,50,8,1,1,M
45752,45752,Girish Reddy,47,1,1,2,F
45753,45753,Kavitha Gowda,18,4,1,5,M
45754,45754,Siddharth Handa,42,1,1,4,M
45755,45755,Ganesh Nair,27,1,1,7,F
45756,45756,Anitha Reddy,19,3,1,6,F
45757,45757,Meena Swamy,38,6,1,6,M
45758,45758,Abhimanyu Golla,51,2,2,2,M
45759,45759,Mamatha Kumar,52,2,1,5,M
45760,45760,Shobha Rao,18,2,2,5,M
45761,45761,Pushpa Naik,36,8,1,4,M
45762,45762,Mamatha Pillai,35,1,1,1,F
45763,45763,Wahab Choudhary,37,2,1,1,F
45764,45764,Victor Dada,28,4,1,1,F
45765,45765,Anitha Bhat,53,5,2,1,F
45766,45766,Savitha Swamy,58,10,3,2,M
45767,45767,Rajesh Nair,51,2,1,3,M
45768,45768,Falan Sarma,26,5,1,5,M
45769,45769,Vinitha Gowda,24,6,1,6,M
45770,45770,Meena Patil,18,1,1,2,M
45771,45771,Bhanumati Dubey,52,9,1,4,F
45772,45772,Ikshita Gala,35,1,1,1,F
45773,45773,Venkatesh Swamy,61,4,1,1,M
45774,45774,Usha Murthy,41,1,1,4,M
45775,45775,Dinesh Sharma,33,7,1,1,F
45776,45776,Vrinda Goda,18,1,1,4,M
45777,45777,Praveen Hegde,64,5,1,1,M
45778,45778,Usha Hegde,38,7,1,4,F
45779,45779,Shobha Sharma,37,2,1,3,F
45780,45780,Girish Raju,35,2,1,1,M
45781,45781,Quincy Gade,25,3,1,1,M
45782,45782,Shivaraj Bhat,67,1,3,1,M
45783,45783,Mahesh Sharma,18,2,1,6,F
45784,45784,Mahesh Naik,37,5,1,7,M
45785,45785,Mamatha Patil,35,8,1,3,F
45786,45786,Jatin Comar,53,3,1,3,M
45787,45787,Yashoda Badami,39,6,1,2,M
45788,45788,Vinitha Murthy,18,2,1,9,M
45789,45789,Sanaya Nazareth,43,1,1,3,F
45790,45790,Venkatesh Hegde,55,1,1,8,F
45791,45791,Naresh Murthy,18,3,1,5,M
45792,45792,Jason Krish,38,8,1,1,F
45793,45793,Ekani Yogi,54,1,1,8,F
45794,45794,Shobha Raju,53,2,1,3,F
45795,45795,Hritik Sarin,40,4,2,5,M
45796,45796,Sarthak Salvi,22,8,1,1,F
45797,45797,Manjunath Shetty,25,2,1,2,M
45798,45798,Lopa Issac,28,5,1,6,F
45799,45799,Hamsini Khanna,37,7,1,2,F
45800,45800,Oviya Issac,25,1,1,1,M
45801,45801,Ekaraj Choudhury,48,4,1,3,M
45802,45802,Basavaraj Raju,28,4,1,1,M
45803,45803,Prakash Shetty,31,2,1,5,M
45804,45804,Venkatesh Gowda,50,2,1,2,M
45805,45805,Meena Bhat,60,2,1,1,M
45806,45806,Anitha Raju,40,4,1,2,M
45807,45807,Meghana Tara,34,6,1,8,M
45808,45808,Noah Pradhan,51,1,1,9,M
45809,45809,Wishi Upadhyay,18,1,2,4,F
45810,45810,Priya Gandhi,50,4,1,7,F
45811,45811,Zashil Zacharia,50,3,1,2,M
45812,45812,Suresh Bhat,34,5,1,2,M
45813,45813,Praveen Kumar,62,6,1,2,F
45814,45814,Shobha Patil,59,4,2,4,F
45815,45815,Venkatesh Pillai,31,3,1,4,M
45816,45816,Yashvi Goyal,56,1,1,2,F
45817,45817,Dinesh Shetty,59,8,1,5,F
45818,45818,Manjunath Raju,34,1,1,4,F
45819,45819,Falguni Issac,70,1,1,8,F
45820,45820,Naveen Naik,36,2,1,1,F
45821,45821,Xiti Chawla,69,5,1,2,M
45822,45822,Santosh Rao,30,4,1,5,M
45823,45823,Pratyush Krishnan,40,2,1,1,M
45824,45824,Geetha Murthy,18,4,2,1,M
45825,45825,Savitha Sharma,23,1,1,8,M
45826,45826,Lohit Aggarwal,39,1,1,8,M
45827,45827,Prakash Patil,51,3,1,7,F
45828,45828,Basavaraj Kumar,53,3,1,1,M
45829,45829,Shravya Manne,35,4,1,2,M
45830,45830,Anitha Kumar,54,2,1,5,F
45831,45831,Kumar Murthy,18,4,1,2,F
45832,45832,Ansh Mistry,47,6,1,10,M
45833,45833,Basavaraj Raju,54,2,1,5,F
45834,45834,George Borde,44,2,1,2,M
45835,45835,Harish Kumar,47,2,1,1,M
45836,45836,Falguni Goyal,52,6,1,7,F
45837,45837,Janani Tank,24,9,1,1,F
45838,45838,Prakash Rao,56,3,1,2,M
45839,45839,Yatan Suresh,31,8,1,2,M
45840,45840,Urishilla Solanki,24,2,1,6,M
45841,45841,Amrita Badami,19,3,1,2,F
45842,45842,Harish Gowda,41,2,1,6,F
45843,45843,Omaja Pai,40,1,1,3,F
45844,45844,Shobha Murthy,23,5,1,6,M
45845,45845,Savitha Hegde,18,5,2,1,F
45846,45846,Manjunath Reddy,36,2,2,1,M
45847,45847,Peter Sinha,31,8,2,5,F
45848,45848,Vinitha Gowda,18,2,1,3,F
45849,45849,Kavitha Nair,35,5,1,1,F
45850,45850,Oeshi Rege,18,1,1,1,M
45851,45851,Usha Kumar,41,2,1,4,F
45852,45852,Triveni Shroff,49,1,1,6,M
45853,45853,Vidhi Deol,30,3,1,8,M
45854,45854,Adya Bhattacharyya,46,2,1,1,M
45855,45855,Suresh Hegde,30,8,2,3,F
45856,45856,Shobha Sharma,33,1,1,2,M
45857,45857,Savitha Bhat,61,2,1,2,M
45858,45858,Girik Tiwari,52,9,1,3,F
45859,45859,Mamatha Hegde,25,7,1,2,F
45860,45860,Anitha Bhat,36,6,1,1,M
45861,45861,Kavitha Gowda,67,1,1,2,M
45862,45862,Orinder Chaudry,33,1,1,2,M
45863,45863,Usha Patil,27,4,1,5,F
45864,45864,Geetika Batra,39,2,1,4,M
45865,45865,Savitha Sharma,35,1,1,6,F
45866,45866,Ganesh Murthy,18,1,1,3,F
45867,45867,Rajesh Swamy,31,5,1,5,M
45868,45868,Rajesh Rao,33,3,1,2,M
45869,45869,Santosh Gowda,24,5,1,6,M
45870,45870,Shobha Pillai,41,2,2,2,F
45871,45871,Kavitha Pillai,48,1,1,5,M
45872,45872,Usha Hegde,18,5,1,1,F
45873,45873,Geetha Pillai,39,5,1,2,F
45874,45874,Harish Kumar,27,4,1,3,M
45875,45875,Meena Bhat,35,1,1,2,M
45876,45876,Aarnav Ben,23,2,1,3,M
45877,45877,Naveen Sharma,20,9,2,5,M
45878,45878,Charvi Anand,51,5,1,7,F
45879,45879,Praveen Hegde,33,1,1,6,F
45880,45880,Jalsa Sandal,31,2,1,3,M
45881,45881,Shivaraj Nair,18,3,2,3,F
45882,45882,Jason Luthra,38,1,1,1,F
45883,45883,Aarush Rege,35,2,1,2,F
45884,45884,Kamala Pingle,21,4,1,1,F
45885,45885,Unni Pandya,38,8,1,1,M
45886,45886,Dinesh Bhat,18,8,1,9,F
